subLink,word,type,level
768,blood-group,blood group,noun,c1
769,blood-test,blood test,noun,b1
770,blood-type,blood type,noun,c1
771,booster,booster,noun,c2
772,brace_1,brace,noun,c1
773,bypass_1,bypass,noun,c2
774,caesarean_1,caesarean,noun,c2
775,caesarean_2,caesarean,adjective,c2
776,cannula,cannula,noun,c2
777,caplettm,Caplet™,noun,c2
778,capsule,capsule,noun,c1
779,care_1,care,noun,a2
780,care-for,care for,phrasal verb,b1
781,caregiver,caregiver,noun,c1
782,carer,carer,noun,b2
783,cast_2,cast,noun,b2
784,casualty_1,casualty,noun,c1
785,catheter,catheter,noun,c2
786,cat-scan,CAT scan,noun,c2
787,ccu,CCU,noun,c2
788,cesarean_1,cesarean,noun,c2
789,cesarian_1,cesarian,noun,c2
790,check-up,check-up,noun,b2
791,chemist,chemist,noun,a2
792,chemo,chemo,noun,c2
793,chemotherapy,chemotherapy,noun,c2
794,chiropodist,chiropodist,noun,c2
795,chiropractic,chiropractic,noun,c2
796,chiropractor,chiropractor,noun,c2
797,circumcise,circumcise,verb,c2
798,circumcision,circumcision,noun,c2
799,cleanse,cleanse,verb,c1
800,clinic,clinic,noun,b2
801,clinical-trial,clinical trial,noun,c1
802,clinician,clinician,noun,c2
803,codeine,codeine,noun,c2
804,come-around,come around,phrasal verb,c1
805,come-round,come round,phrasal verb,c1
806,community-hospital,community hospital,noun,c1
807,complementary-medicine,complementary medicine,noun,c2
808,consult,consult,verb,b2
809,consultant,consultant,noun,b2
810,contact-tracer,contact tracer,noun,c2
811,contact-tracing,contact tracing,noun,c2
812,contraceptive_2,contraceptive,noun,c2
813,conventional,conventional,adjective,b2
814,cottage-hospital,cottage hospital,noun,c2
815,cough-mixture,cough mixture,noun,c2
816,course_1,course,noun,b2
817,critical-care,critical care,noun,c1
818,crutch,crutch,noun,c1
819,curative,curative,adjective,c2
820,cure_1,cure,verb,b2
821,cure_2,cure,noun,b2
822,curettage,curettage,noun,c2
823,deep-clean,deep-clean,verb,c2
824,deep-cleaning,deep-cleaning,noun,c2
825,defibrillator,defibrillator,noun,c2
826,dental-surgeon,dental surgeon,noun,c1
827,dentist,dentist,noun,a2
828,dentistry,dentistry,noun,c1
829,dermatologist,dermatologist,noun,c2
830,diagnose,diagnose,verb,c1
831,diagnosis,diagnosis,noun,c1
832,diagnostic_1,diagnostic,adjective,c2
833,dietician,dietician,noun,c2
834,dilatation-and-curettage,dilatation and curettage,noun,c2
835,discharge_1,discharge,verb,c1
836,dispensary,dispensary,noun,c2
837,dispense,dispense,verb,c2
838,dispensing-chemist,dispensing chemist,noun,c2
839,district-nurse,district nurse,noun,c2
840,doctor_1,doctor,noun,a1
841,dosage,dosage,noun,c2
842,dose_1,dose,noun,c1
843,downer,downer,noun,c2
844,dr,Dr,abbreviation,b1
845,draught_1,draught,noun,c2
846,dress_2,dress,verb,c1
847,dressing,dressing,noun,c1
848,drip_2,drip,noun,c2
849,drug_1,drug,noun,a2
850,druggist,druggist,noun,c2
851,echocardiogram,echocardiogram,noun,c2
852,echocardiography,echocardiography,noun,c2
853,emergency-room,emergency room,noun,b2
854,endoscope,endoscope,noun,c2
855,ent_1,ENT,abbreviation,c2
856,epipentm,EpiPen™,noun,c2
857,examination,examination,noun,b2
858,examine,examine,verb,b1
859,face-covering,face covering,noun,c1
860,facelift,facelift,noun,c2
861,face-mask,face mask,noun,c1
862,faith-healing,faith healing,noun,c2
863,family-doctor,family doctor,noun,b1
864,family-medicine,family medicine,noun,b2
865,family-practice,family practice,noun,c2
866,family-practitioner,family practitioner,noun,c1
867,first-aid,first aid,noun,b2
868,forceps,forceps,noun,c2
869,fringe-medicine,fringe medicine,noun,c2
870,gastric-bypass,gastric bypass,noun,c2
871,gastroenterology,gastroenterology,noun,c2
872,general-practice,general practice,noun,c2
873,general-practitioner,general practitioner,noun,c2
874,geriatric_1,geriatric,noun,c2
875,government-health-warning,government health warning,noun,c2
876,gown,gown,noun,c2
877,gp,GP,noun,c2
878,graft_1,graft,noun,c2
879,graft_2,graft,verb,c2
880,gynaecologist,gynaecologist,noun,c2
881,gynaecology,gynaecology,noun,c2
882,hand-gel,hand gel,noun,c2
883,hand-sanitizer,hand sanitizer,noun,c2
884,heal,heal,verb,b2
885,healer,healer,noun,c1
886,healing,healing,noun,c1
887,healthcare,healthcare,noun,b2
888,health-check,health check,noun,b1
889,health-professional,health professional,noun,b2
890,herbalism,herbalism,noun,c2
891,herd-immunity,herd immunity,noun,c2
892,holism,holism,noun,c2
893,homeopath,homeopath,noun,c2
894,homeopathy,homeopathy,noun,c2
895,hospice,hospice,noun,c2
896,hospital,hospital,noun,a1
897,hospitalist,hospitalist,noun,c2
898,hospitalization,hospitalization,noun,c1
899,hospitalize,hospitalize,verb,c1
900,house-call,house call,noun,c1
901,hypnotherapist,hypnotherapist,noun,c2
902,hypnotherapy,hypnotherapy,noun,c2
903,hypodermic_1,hypodermic,adjective,c2
904,hypodermic_2,hypodermic,noun,c2
905,ice-pack,ice pack,noun,c1
906,icu,ICU,noun,c2
907,immunize,immunize,verb,c1
908,implant_1,implant,verb,b2
909,implant_2,implant,noun,b2
910,incision,incision,noun,c2
911,incubator,incubator,noun,c2
912,infirmary,infirmary,noun,c2
913,informed-consent,informed consent,noun,c1
914,infuse,infuse,verb,c2
915,infusion,infusion,noun,c2
916,inhaler,inhaler,noun,c2
917,inject,inject,verb,c1
918,injection,injection,noun,c1
919,inoculate,inoculate,verb,c2
920,inoculation,inoculation,noun,c2
921,inpatient,inpatient,noun,c2
922,insulin,insulin,noun,c2
923,intensive-care,intensive care,noun,c1
924,intern_2,intern,noun,c2
925,internship,internship,noun,c2
926,intravenous,intravenous,adjective,c2
927,intravenously,intravenously,adverb,c2
928,invasive,invasive,adjective,c2
929,iridology,iridology,noun,c2
930,isolate,isolate,verb,b2
931,isolation,isolation,noun,c1
932,jab_2,jab,noun,c2
933,junior-doctor,junior doctor,noun,b2
934,keyhole-surgery,keyhole surgery,noun,c2
935,laxative_2,laxative,noun,c2
936,life-support-machine,life support machine,noun,c1
937,liver-salts,liver salts,noun,c2
938,lobotomy,lobotomy,noun,c2
939,locum,locum,noun,c2
940,lozenge,lozenge,noun,c2
941,managed-care,managed care,noun,c2
942,mask_1,mask,noun,c1
943,massage_1,massage,noun,b2
944,massage_2,massage,verb,b2
945,maternity,maternity,noun,b2
946,matron,matron,noun,c2
947,medic,medic,noun,c2
948,medical_1,medical,adjective,a2
949,medical_2,medical,noun,b2
950,medicate,medicate,verb,c2
951,medication,medication,noun,b2
952,medicine,medicine,noun,a2
953,medicine-man,medicine man,noun,c1
954,midwife,midwife,noun,c2
955,midwifery,midwifery,noun,c2
956,monitor_1,monitor,noun,b2
957,morphine,morphine,noun,c2
958,mortuary,mortuary,noun,c2
959,mri,MRI,noun,c2
960,mrsa,MRSA,noun,c2
961,narcotic_1,narcotic,noun,c2
962,narcotic_2,narcotic,adjective,c2
963,naturopath,naturopath,noun,c2
964,naturopathic,naturopathic,adjective,c2
965,naturopathy,naturopathy,noun,c2
966,needle_1,needle,noun,b1
967,neurologist,neurologist,noun,c2
968,neurosurgeon,neurosurgeon,noun,c2
969,neurosurgery,neurosurgery,noun,c2
970,nip-and-tuck_1,nip and tuck,noun,c2
971,nose-job,nose job,noun,c1
972,nurse_1,nurse,noun,a1
973,nutritionist,nutritionist,noun,b2
974,obstetrics,obstetrics,noun,c2
975,occupational-therapist,occupational therapist,noun,c2
976,occupational-therapy,occupational therapy,noun,c2
977,ointment,ointment,noun,c2
978,op_1,op,noun,b1
979,open-heart-surgery,open-heart surgery,noun,c2
980,operable,operable,adjective,c2
981,operate,operate,verb,b2
982,operating-table,operating table,noun,b2
983,operating-theatre,operating theatre,noun,b2
984,operation,operation,noun,b1
985,operative_2,operative,adjective,c2
986,ophthalmic-optician,ophthalmic optician,noun,c2
987,ophthalmologist,ophthalmologist,noun,c2
988,opiate,opiate,noun,c2
989,opioid_1,opioid,noun,c2
990,opioid_2,opioid,adjective,c2
991,optician,optician,noun,c1
992,orderly_2,orderly,noun,c2
993,orthopaedics,orthopaedics,noun,c2
994,osteopath,osteopath,noun,c2
995,osteopathy,osteopathy,noun,c2
996,outpatient,outpatient,noun,c2
997,counter_1,over the counter,idiom,c2
998,over-the-counter,over-the-counter,adjective,c2
999,oxygen-mask,oxygen mask,noun,c1
1000,pacemaker,pacemaker,noun,c2
1001,pack_2,pack,noun,c1
1002,paediatrician,paediatrician,noun,c2
1003,painkiller,painkiller,noun,b2
1004,painkilling,painkilling,adjective,c1
1005,painless,painless,adjective,b2
1006,paracetamol,paracetamol,noun,c1
1007,paramedic,paramedic,noun,c1
1008,paramedical,paramedical,adjective,c2
1009,patient_1,patient,noun,a2
1010,pcp,PCP,noun,c2
1011,pediatrics,pediatrics,noun,c2
1012,penicillin,penicillin,noun,c1
1013,personal-protective-equipment,personal protective equipment,noun,c1
1014,pharma,pharma,noun,c2
1015,pharmaceutical_1,pharmaceutical,adjective,c1
1016,pharmaceutical_2,pharmaceutical,noun,c1
1017,pharmacist,pharmacist,noun,b2
1018,pharmacy,pharmacy,noun,b2
1019,phial,phial,noun,c2
1020,physician,physician,noun,c1
1021,physician-s-assistant,physician's assistant,noun,c1
1022,physio_1,physio,noun,c2
1023,physiotherapist,physiotherapist,noun,c1
1024,physiotherapy,physiotherapy,noun,c1
1025,pill_1,pill,noun,b2
1026,placebo,placebo,noun,c1
1027,plaster_1,plaster,noun,b2
1028,plaster-cast,plaster cast,noun,c2
1029,plastic-surgeon,plastic surgeon,noun,c1
1030,plastic-surgery,plastic surgery,noun,c1
1031,podiatrist,podiatrist,noun,c2
1032,polyclinic,polyclinic,noun,c2
1033,post-operative,post-operative,adjective,c2
1034,ppe,PPE,noun,c2
1035,practice_1,practice,noun,b2
1036,practitioner,practitioner,noun,c1
1037,prep_2,prep,verb,c2
1038,prescribe,prescribe,verb,c1
1039,prescription,prescription,noun,c1
1040,primary-care-physician,primary care physician,noun,c2
1041,primary-health-care,primary health care,noun,c2
1042,private_1,private,adjective,b1
1043,probe_1,probe,noun,c2
1044,probe_2,probe,verb,c2
1045,procedure,procedure,noun,b2
1046,prognosis,prognosis,noun,c2
1047,prozactm,Prozac™,noun,c2
1048,quarantine_1,quarantine,noun,c2
1049,quarantine_2,quarantine,verb,c2
1050,r_2,R,noun,c2
1051,radiography,radiography,noun,c2
1052,radiologist,radiologist,noun,c2
1053,radiotherapy,radiotherapy,noun,c2
1054,readmit,readmit,verb,c2
1055,recovery,recovery,noun,c2
1056,reflexology,reflexology,noun,c2
1057,registrar,registrar,noun,c2
1058,rehab,rehab,noun,c2
1059,rehabilitate,rehabilitate,verb,c2
1060,reiki,reiki,noun,c2
1061,reject_1,reject,verb,b1
1062,remedy_1,remedy,noun,c1
1063,resident_1,resident,noun,c2
1064,rest_1,rest,noun,a2
1065,rest_2,rest,verb,a2
1066,rest-cure,rest cure,noun,c2
1067,restorative_1,restorative,adjective,c2
1068,revive,revive,verb,c1
1069,r-number,R number,noun,c2
1070,round_4,round,noun,b2
1071,salve_1,salve,noun,c2
1072,sample_1,sample,noun,b2
1073,sanatorium,sanatorium,noun,c2
1074,sanitarium,sanitarium,noun,c2
1075,scalpel,scalpel,noun,c2
1076,scan_1,scan,verb,b2
1077,scan_2,scan,noun,b2
1078,scanner,scanner,noun,c1
1079,screen_1,screen,noun,c2
1080,screen_2,screen,verb,c1
1081,scrub_2,scrub,noun,c2
1082,scrub-up,scrub up,phrasal verb,c2
1083,sedative_1,sedative,noun,c2
1084,self-isolate,self-isolate,verb,c1
1085,self-isolation,self-isolation,noun,c1
1086,self-medicate,self-medicate,verb,c2
1087,self-quarantine_1,self-quarantine,noun,c2
1088,self-quarantine_2,self-quarantine,verb,c2
1089,senior-nursing-officer,senior nursing officer,noun,c2
1090,set_1,set,verb,c2
1091,shelter_2,shelter in place,idiom,c2
1092,shiatsu,shiatsu,noun,c2
1093,shot_1,shot,noun,c1
1094,side-effect,side effect,noun,b2
1095,sister,sister,noun,c1
1096,skin-graft,skin graft,noun,c2
1097,sleeping-pill,sleeping pill,noun,b2
1098,sling_2,sling,noun,c1
1099,socialized-medicine,socialized medicine,noun,c2
1100,soothe,soothe,verb,c1
1101,specialist_1,specialist,noun,b2
1102,specimen,specimen,noun,c1
1103,speculum,speculum,noun,c2
1104,splint,splint,noun,c2
1105,stethoscope,stethoscope,noun,c2
1106,sticking-plaster,sticking plaster,noun,c1
1107,stitch_1,stitch,noun,c1
1108,stitch_2,stitch,verb,c1
1109,stool,stool,noun,c2
1110,strap_2,strap,verb,c2
1111,stretcher_1,stretcher,noun,c2
1112,support_2,support,noun,b2
1113,surgeon,surgeon,noun,b2
1114,surgery,surgery,noun,b2
1115,surgical,surgical,adjective,c1
1116,swab_1,swab,noun,c2
1117,swab_2,swab,verb,c2
1118,syringe_1,syringe,noun,c2
1119,tablet,tablet,noun,b1
1120,tape_2,tape,verb,b1
1121,termination,termination,noun,c2
1122,test_1,test,noun,a2
1123,test_2,test,verb,a2
1124,therapist,therapist,noun,b2
1125,therapy,therapy,noun,b2
1126,thermometer,thermometer,noun,c1
1127,tonic,tonic,noun,c2
1128,tourniquet,tourniquet,noun,c2
1129,traction,traction,noun,c2
1130,traditional-medicine,traditional medicine,noun,b2
1131,tranquillize,tranquillize,verb,c2
1132,transplant_1,transplant,verb,b2
1133,transplant_2,transplant,noun,b2
1134,treat_1,treat,verb,b1
1135,treatment,treatment,noun,b1
1136,triage,triage,noun,c2
1137,tuck_2,tuck,noun,c2
1138,ultrasound,ultrasound,noun,c2
1139,knife_1,under the knife,idiom,c1
1140,unit,unit,noun,b2
1141,vaccinate,vaccinate,verb,c1
1142,vaccination,vaccination,noun,c1
1143,vaccine,vaccine,noun,c1
1144,vasectomy,vasectomy,noun,c2
1145,vax,vax,,c1
1146,ventilator,ventilator,noun,c2
1147,ward_1,ward,noun,c1
1148,wheelchair,wheelchair,noun,b1
1149,x-ray_1,X-ray,verb,b2
1150,x-ray_2,X-ray,noun,b2
1151,add_2,ADD,abbreviation,c2
1152,adhd,ADHD,abbreviation,c2
1153,amnesia,amnesia,noun,c2
1154,anorexia,anorexia,noun,c2
1155,anorexic_1,anorexic,noun,c2
1156,anorexic_2,anorexic,adjective,c2
1157,antidepressant_1,antidepressant,noun,c2
1158,antidepressant_2,antidepressant,adjective,c2
1159,anxiety,anxiety,noun,b2
1160,art-therapy,art therapy,noun,c2
1161,attention-deficit-disorder,attention deficit disorder,noun,c2
1162,autogenic-training,autogenic training,noun,c2
1163,aversion-therapy,aversion therapy,noun,c2
1164,baby-blues,baby blues,noun,c2
1165,battle-fatigue,battle fatigue,noun,c2
1166,bdd,BDD,abbreviation,c2
1167,bipolar_2,bipolar,adjective,c2
1168,bipolar-disorder,bipolar disorder,noun,c2
1169,body-dysmorphic-disorder,body dysmorphic disorder,noun,c2
1170,borderline-personality-disorder,borderline personality disorder,noun,c2
1171,bpd,BPD,abbreviation,c2
1172,breakdown,breakdown,noun,c1
1173,bulimia,bulimia,noun,c2
1174,catatonia,catatonia,noun,c2
1175,combat-fatigue,combat fatigue,noun,c2
1176,come-off,come off,phrasal verb,c2
1177,complex_2,complex,noun,c2
1178,depressed,depressed,adjective,b2
1179,depression,depression,noun,b2
1180,deranged,deranged,adjective,c2
1181,detoxification,detoxification,noun,c2
1182,detoxify,detoxify,verb,c2
1183,diazepam,diazepam,noun,c2
1184,did_2,DID,abbreviation,c2
1185,disordered,disordered,adjective,c2
1186,dissociative-identity-disorder,dissociative identity disorder,noun,c2
1187,eating-disorder,eating disorder,noun,b2
1188,egomania,egomania,noun,c2
1189,electroconvulsive-therapy,electroconvulsive therapy,noun,c2
1190,electroshock-therapy,electroshock therapy,noun,c2
1191,exhibitionism,exhibitionism,noun,c2
1192,gender-dysphoria,gender dysphoria,noun,c2
1193,group-therapy,group therapy,noun,c2
1194,health-anxiety,health anxiety,noun,b2
1195,hyperactivity,hyperactivity,noun,c2
1196,hypochondriac_1,hypochondriac,adjective,c2
1197,hypochondriac_2,hypochondriac,noun,c2
1198,inferiority-complex,inferiority complex,noun,c2
1199,instability,instability,noun,c2
1200,kleptomania,kleptomania,noun,c2
1201,maladjusted,maladjusted,adjective,c2
1202,manic-depressive_2,manic-depressive,adjective,c2
1203,megalomania,megalomania,noun,c2
1204,mental_1,mental,adjective,b1
1205,mental-health,mental health,noun,b2
1206,mentally,mentally,adverb,b1
1207,mindful,mindful,adjective,c2
1208,mindfulness,mindfulness,noun,c2
1209,monomania,monomania,noun,c2
1210,narcissistic-personality-disorder,narcissistic personality disorder,noun,c2
1211,nervous-breakdown,nervous breakdown,noun,c1
1212,neurosis,neurosis,noun,c2
1213,non-compos-mentis,non compos mentis,adjective,c2
1214,obsessive-compulsive-disorder,obsessive compulsive disorder,noun,c2
1215,ocd,OCD,noun,c2
1216,orthorexia,orthorexia,noun,c2
1217,paranoia,paranoia,noun,c2
1218,paranoid_1,paranoid,adjective,c2
1219,paranoid_2,paranoid,noun,c2
1220,persecution-complex,persecution complex,noun,c2
1221,personality-disorder,personality disorder,noun,c1
1222,postnatal-depression,postnatal depression,noun,c2
1223,post-partum-depression,post-partum depression,noun,c2
1224,post-traumatic-stress-disorder,post-traumatic stress disorder,noun,c2
1225,psychiatric,psychiatric,adjective,c1
1226,psychiatrist,psychiatrist,noun,c1
1227,psychiatry,psychiatry,noun,c1
1228,psychoanalysis,psychoanalysis,noun,c1
1229,psychoanalytic,psychoanalytic,adjective,c2
1230,psychopath,psychopath,noun,c2
1231,psychopathy,psychopathy,noun,c2
1232,psychosis,psychosis,noun,c2
1233,psychosomatic,psychosomatic,adjective,c2
1234,psychotherapy,psychotherapy,noun,c1
1235,psychotic_1,psychotic,adjective,c2
1236,psychotic_2,psychotic,noun,c2
1237,ptsd,PTSD,abbreviation,c2
1238,pyromania,pyromania,noun,c2
1239,quit,quit,verb,b1
1240,rebirthing,rebirthing,noun,c2
1241,rehab,rehab,noun,c2
1242,sad_2,SAD,abbreviation,c2
1243,schizophrenia,schizophrenia,noun,c2
1244,seasonal-affective-disorder,seasonal affective disorder,noun,c2
1245,section_2,section,verb,c2
1246,self-harm_1,self-harm,noun,c1
1247,self-mutilation,self-mutilation,noun,c2
1248,shell-shock,shell shock,noun,c2
1249,shock-therapy,shock therapy,noun,c2
1250,sociopath,sociopath,noun,c2
1251,temazepam,temazepam,noun,c2
1252,therapist,therapist,noun,b2
1253,therapy,therapy,noun,b2
1254,tranquillizer,tranquillizer,noun,c2
1255,trauma,trauma,noun,c1
1256,valiumtm,Valium™,noun,c2
