subLink,word,type,level
788,cauliflower-cheese,cauliflower cheese,noun,c2
789,caviar,caviar,noun,c2
790,celeriac,celeriac,noun,c2
791,celery,celery,noun,c1
792,cereal,cereal,noun,b2
793,challah,challah,noun,c2
794,chapatti,chapatti,noun,c2
795,chard,chard,noun,c2
796,charlotte_1,charlotte,noun,c2
797,cheddar,Cheddar,noun,c2
798,cheese,cheese,noun,a1
799,cheeseboard,cheeseboard,noun,c2
800,cheeseburger,cheeseburger,noun,b1
801,cheesecake,cheesecake,noun,c1
802,cheese-straw,cheese straw,noun,c2
803,chef-s-salad,chef’s salad,noun,c2
804,cherry_1,cherry,noun,b2
805,chervil,chervil,noun,c2
806,chestnut_1,chestnut,noun,c2
807,chewing-gum,chewing gum,noun,b2
808,chicken_1,chicken,noun,a1
809,chicken-fried-steak,chicken-fried steak,noun,c2
810,chicken-rice,chicken rice,noun,b2
811,chickpea,chickpea,noun,c2
812,chickpea-flour,chickpea flour,noun,c2
813,chicory,chicory,noun,c2
814,chili,chili,noun,b2
815,chili-dog,chili dog,noun,c2
816,chilli,chilli,noun,b2
817,chilli-con-carne,chilli con carne,noun,c2
818,chinese-cabbage,Chinese cabbage,noun,c2
819,chip_1,chip,noun,a2
820,chipped-beef,chipped beef,noun,c2
821,chives,chives,noun,c2
822,chocolate,chocolate,noun,a1
823,chop-suey,chop suey,noun,c2
824,chorizo,chorizo,noun,c2
825,chow-mein,chow mein,noun,c2
826,christmas-pudding,Christmas pudding,noun,c2
827,chutney,chutney,noun,c2
828,ciabatta,ciabatta,noun,c2
829,cinnamon,cinnamon,noun,c2
830,citrus,citrus,noun,c1
831,clementine_1,clementine,noun,c2
832,clotted-cream,clotted cream,noun,c2
833,clove_1,clove,noun,c2
834,cocktail,cocktail,noun,c1
835,coconut,coconut,noun,c1
836,cocoyam,cocoyam,noun,c2
837,cold-cuts,cold cuts,noun,c2
838,comfit,comfit,noun,c2
839,compote,compote,noun,c2
840,confit,confit,noun,c2
841,cookie,cookie,noun,a2
842,coq-au-vin,coq au vin,noun,c2
843,coriander,coriander,noun,c2
844,corn,corn,noun,b1
845,cornbread,cornbread,noun,c2
846,corn-dog,corn dog,noun,c2
847,cornflakes,cornflakes,noun,c1
848,cornflour,cornflour,noun,c1
849,corn-on-the-cob,corn on the cob,noun,c2
850,corn-pone,corn pone,noun,c2
851,cornstarch,cornstarch,noun,c2
852,coronation-chicken,coronation chicken,noun,c2
853,cottage-cheese,cottage cheese,noun,c2
854,cotton-candy,cotton candy,noun,c2
855,courgette,courgette,noun,b2
856,couscous,couscous,noun,c2
857,crab,crab,noun,b2
858,crab-apple,crab apple,noun,c2
859,cracked-wheat,cracked wheat,noun,c2
860,cracker,cracker,noun,b2
861,cracknel,cracknel,noun,c2
862,cranberry,cranberry,noun,c2
863,cream_1,cream,noun,a1
864,cream-cheese,cream cheese,noun,c1
865,cream-cracker,cream cracker,noun,c2
866,cress,cress,noun,c2
867,crisp_2,crisp,noun,a2
868,crispbread,crispbread,noun,c2
869,croissant,croissant,noun,c1
870,croquette,croquette,noun,c2
871,crowdie,crowdie,noun,c2
872,crumb,crumb,noun,c1
873,crumble_2,crumble,noun,c1
874,crumpet,crumpet,noun,c2
875,crepe,crêpe,noun,c2
876,cucumber,cucumber,noun,b2
877,cumin,cumin,noun,c2
878,curd-cheese,curd cheese,noun,c2
879,currant,currant,noun,c2
880,curry_1,curry,noun,b1
881,curry-leaf,curry leaf,noun,c2
882,curry-powder,curry powder,noun,c2
883,custard,custard,noun,c1
884,custard-apple,custard apple,noun,c2
885,cut_2,cut,noun,c1
886,cutlet,cutlet,noun,c2
887,daikon,daikon,noun,c2
888,dairy_1,dairy,noun,b2
889,damson,damson,noun,c2
890,danish-blue,Danish blue,noun,c2
891,danish-pastry,Danish pastry,noun,c2
892,dark-meat,dark meat,noun,c2
893,date_1,date,noun,c2
894,dessert,dessert,noun,a2
895,dewberry,dewberry,noun,c2
896,digestive-biscuit,digestive biscuit,noun,c2
897,dill,dill,noun,c2
898,dim-sum,dim sum,noun,c2
899,dip_2,dip,noun,c1
900,doner-kebab,doner kebab,noun,c2
901,donut,donut,noun,c1
902,dopiaza,dopiaza,noun,c2
903,dosa,dosa,noun,c2
904,dough,dough,noun,c1
905,doughnut,doughnut,noun,c1
906,dragon-fruit,dragon fruit,noun,c1
907,dressing,dressing,noun,c1
908,dripping_2,dripping,noun,c2
909,drop_2,drop,noun,c2
910,drumstick,drumstick,noun,c2
911,duck_1,duck,noun,a2
912,duckling,duckling,noun,c1
913,dumpling,dumpling,noun,c2
914,durian,durian,noun,c2
915,durum,durum,noun,c2
916,eclair,eclair,noun,c2
917,edam,Edam,noun,c2
918,egg_1,egg,noun,a1
919,eggplant,eggplant,noun,c1
920,eggs-benedict,eggs Benedict,noun,c2
921,emmental,Emmental,noun,c2
922,enchilada,enchilada,noun,c2
923,energy-bar,energy bar,noun,c1
924,escalope,escalope,noun,c2
925,faggot,faggot,noun,c2
926,fajitas,fajitas,noun,c2
927,falafel,falafel,noun,c2
928,farfalle,farfalle,noun,c2
929,fat_2,fat,noun,a2
930,felafel,felafel,noun,c2
931,fennel,fennel,noun,c2
932,fenugreek,fenugreek,noun,c2
933,feta-cheese,feta cheese,noun,c2
934,fettuccine,fettuccine,noun,c2
935,fig_1,fig,noun,c2
936,filet,filet,noun,c2
937,fillet_1,fillet,noun,c2
938,fines-herbes,fines herbes,noun,c2
939,finger-food,finger food,noun,c1
940,fish_1,fish,noun,a1
941,fish-and-chips,fish and chips,noun,a2
942,fishcake,fishcake,noun,c2
943,flan,flan,noun,c2
944,flapjack,flapjack,noun,c2
945,flesh_1,flesh,noun,c1
946,florentine_2,florentine,noun,c2
947,flour_1,flour,noun,b1
948,fondant,fondant,noun,c2
949,fondue,fondue,noun,c2
950,fool_1,fool,noun,c2
951,fortune-cookie,fortune cookie,noun,c2
952,fowl,fowl,noun,c2
953,frankfurter,frankfurter,noun,c2
954,french-bread,French bread,noun,c1
955,fried-rice,fried rice,noun,b2
956,fritter_2,fritter,noun,c2
957,fromage-frais,fromage frais,noun,c2
958,frosting,frosting,noun,c2
959,fruit_1,fruit,noun,a1
960,fruit-salad,fruit salad,noun,b1
961,fudge_1,fudge,noun,c2
962,fusilli,fusilli,noun,c2
963,gammon,gammon,noun,c2
964,garbanzo,garbanzo,noun,c2
965,garibaldi,garibaldi,noun,c2
966,garlic,garlic,noun,b1
967,gateau,gateau,noun,c2
968,gigot,gigot,noun,c2
969,ginger_1,ginger,noun,c1
970,gingerbread_1,gingerbread,noun,c2
971,ginger-nut,ginger nut,noun,c2
972,globe-artichoke,globe artichoke,noun,c2
973,gnocchi,gnocchi,noun,c2
974,goat-cheese,goat cheese,noun,b2
975,gobstopper,gobstopper,noun,c2
976,goose_1,goose,noun,c1
977,gooseberry,gooseberry,noun,c2
978,gorgonzola,Gorgonzola,noun,c2
979,gouda,Gouda,noun,c2
980,goulash,goulash,noun,c2
981,graham-cracker,graham cracker,noun,c2
982,grain,grain,noun,b1
983,gram-flour,gram flour,noun,c2
984,granita,granita,noun,c2
985,grape,grape,noun,b1
986,grapefruit,grapefruit,noun,c1
987,gratin,gratin,noun,c2
988,gravy,gravy,noun,c1
989,greek-salad,Greek salad,noun,c1
990,greek-yogurt,Greek yogurt,noun,b2
991,green_2,green,noun,b1
992,green-bean,green bean,noun,b1
993,greengage,greengage,noun,c2
994,green-onion,green onion,noun,c2
995,green-pepper,green pepper,noun,b2
996,green-vegetable,green vegetable,noun,a1
997,gristle,gristle,noun,c2
998,groundnut,groundnut,noun,c2
999,grouse_1,grouse,noun,c2
1000,gruyere,Gruyère,noun,c2
1001,guacamole,guacamole,noun,c2
1002,guava,guava,noun,c2
1003,guinea-fowl,guinea fowl,noun,c2
1004,gulab-jamun,gulab jamun,noun,c2
1005,gum_1,gum,noun,b2
1006,gumball,gumball,noun,c2
1007,gumdrop,gumdrop,noun,c2
1008,gur,gur,noun,c2
1009,haggis,haggis,noun,c2
1010,halloumitm,halloumi™,noun,c2
1011,halwa,halwa,noun,c2
1012,ham_1,ham,noun,a1
1013,hamburger,hamburger,noun,a2
1014,hard-candy,hard candy,noun,b2
1015,hash_1,hash,noun,c2
1016,hash-browns,hash browns,noun,c2
1017,hazelnut,hazelnut,noun,c2
1018,herb_1,herb,noun,b2
1019,hoagie,hoagie,noun,c2
1020,hollandaise-sauce,hollandaise sauce,noun,c2
1021,honey,honey,noun,b1
1022,horseradish,horseradish,noun,c2
1023,hot-cross-bun,hot cross bun,noun,c2
1024,hot-dog_1,hot dog,noun,a2
1025,houmous,houmous,noun,c2
1026,huckleberry,huckleberry,noun,c2
1027,hummus,hummus,noun,c2
1028,iceberg-lettuce,iceberg lettuce,noun,c2
1029,ice-cream,ice cream,noun,a1
1030,ice-lolly,ice lolly,noun,c2
1031,icing,icing,noun,c2
1032,irish-stew,Irish stew,noun,c2
1033,jack-cheese,Jack cheese,noun,c2
1034,jacket-potato,jacket potato,noun,c1
1035,jackfruit,jackfruit,noun,c2
1036,jaggery,jaggery,noun,c2
1037,jam_1,jam,noun,a2
1038,jambalaya,jambalaya,noun,c2
1039,jawbreakertm,jawbreaker™,noun,c2
1040,jelly,jelly,noun,c1
1041,jelly-baby,jelly baby,noun,c2
1042,jelly-bean,jelly bean,noun,c2
1043,jerky_2,jerky,noun,c2
1044,jerusalem-artichoke,Jerusalem artichoke,noun,c2
1045,joint_2,joint,noun,c2
1046,kabob,kabob,noun,b2
1047,kaiser,kaiser,noun,c2
1048,kale,kale,noun,c2
1049,kebab,kebab,noun,b2
1050,ketchup,ketchup,noun,b2
1051,kidney,kidney,noun,c1
1052,kimchi,kimchi,noun,c2
1053,kipper,kipper,noun,c2
1054,kiwi-fruit,kiwi fruit,noun,c2
1055,knickerbocker-glory,Knickerbocker Glory,noun,c2
1056,kofta,kofta,noun,c2
1057,kohlrabi,kohlrabi,noun,c2
1058,korma,korma,noun,c2
1059,kumquat,kumquat,noun,c2
1060,laksa,laksa,noun,c2
1061,lamb_1,lamb,noun,a2
1062,lancashire-hotpot,Lancashire hotpot,noun,c2
1063,lard_1,lard,noun,c2
1064,lasagne,lasagne,noun,c1
1065,leek,leek,noun,c2
1066,lemon_1,lemon,noun,a2
1067,lemongrass,lemongrass,noun,c2
1068,lentil,lentil,noun,c1
1069,lettuce,lettuce,noun,b1
1070,lichee,lichee,noun,c2
1071,licorice,licorice,noun,c2
1072,lime_1,lime,noun,c1
1073,linguine,linguine,noun,c2
1074,liquorice,liquorice,noun,c2
1075,litchi,litchi,noun,c2
1076,liver,liver,noun,c1
1077,loaf_1,loaf,noun,b1
1078,lobster,lobster,noun,c1
1079,lobster-thermidor,lobster thermidor,noun,c2
1080,loganberry,loganberry,noun,c2
1081,loin,loin,noun,c2
1082,lollipop,lollipop,noun,c2
1083,lolly,lolly,noun,c2
1084,loquat,loquat,noun,c2
1085,lovage,lovage,noun,c2
1086,luncheon-meat,luncheon meat,noun,c2
1087,lunch-meat,lunch meat,noun,c2
1088,lychee,lychee,noun,c2
1089,macadamia,macadamia,noun,c2
1090,macaron,macaron,noun,c2
1091,macaroni,macaroni,noun,c2
1092,macaroni-cheese,macaroni cheese,noun,c2
1093,macaroon,macaroon,noun,c2
1094,mace,mace,noun,c2
1095,madras,madras,noun,c2
1096,maize,maize,noun,c1
1097,mandarin,mandarin,noun,c2
1098,mango,mango,noun,b2
1099,mangosteen,mangosteen,noun,c2
1100,manioc,manioc,noun,c2
1101,maple-syrup,maple syrup,noun,c2
1102,margarine,margarine,noun,b2
1103,marinara,marinara,noun,c2
1104,marjoram,marjoram,noun,c2
1105,marmalade,marmalade,noun,c1
1106,marrow,marrow,noun,c2
1107,marshmallow,marshmallow,noun,c2
1108,marzipan,marzipan,noun,c2
1109,masa1,masa,noun,c2
1110,masala,masala,noun,c2
1111,mascarpone,mascarpone,noun,c2
1112,matzo,matzo,noun,c2
1113,mayonnaise,mayonnaise,noun,c1
1114,meal,meal,noun,c2
1115,meat,meat,noun,a1
1116,meatball,meatball,noun,c1
1117,melon,melon,noun,b2
1118,meringue,meringue,noun,c2
1119,methi,methi,noun,c2
1120,milk-pudding,milk pudding,noun,c2
1121,millet,millet,noun,c2
1122,mince_2,mince,noun,c1
1123,mince-pie,mince pie,noun,c2
1124,minestrone,minestrone,noun,c2
1125,mint_1,mint,noun,b1
1126,mixed-grill,mixed grill,noun,c2
1127,monterey-jack,Monterey Jack,noun,c2
1128,mooli,mooli,noun,c2
1129,mornay,mornay,adjective,c2
1130,moussaka,moussaka,noun,c2
1131,mousse,mousse,noun,c1
1132,mousseline,mousseline,noun,c2
1133,mozzarella,mozzarella,noun,c2
1134,muenster,Muenster,noun,c2
1135,muesli,muesli,noun,c2
1136,muffin,muffin,noun,c2
1137,mushroom_1,mushroom,noun,a2
1138,mustard_2,mustard,noun,b2
1139,mutton,mutton,noun,c2
1140,naan,naan,noun,c2
1141,nachos,nachos,noun,c2
1142,nan2,nan,noun,c2
1143,nasi-lemak,nasi lemak,noun,c2
1144,nectarine,nectarine,noun,c2
1145,noodle,noodle,noun,b2
1146,nougat,nougat,noun,c2
1147,nut_1,nut,noun,a2
1148,nutmeg,nutmeg,noun,c2
1149,oatcake,oatcake,noun,c2
1150,oatmeal_2,oatmeal,noun,c2
1151,oats,oats,noun,c2
1152,offal,offal,noun,c2
1153,oil_1,oil,noun,a2
1154,okra,okra,noun,c2
1155,olive_1,olive,noun,b1
1156,olive-oil,olive oil,noun,b1
1157,omelette,omelette,noun,b2
1158,onion,onion,noun,a1
1159,open-faced-sandwich,open-faced sandwich,noun,c2
1160,oregano,oregano,noun,c2
1161,orzo,orzo,noun,c2
1162,pad-thai,pad thai,noun,c2
1163,paella,paella,noun,c1
1164,pancake,pancake,noun,b1
1165,pancetta,pancetta,noun,c2
1166,pandowdy,pandowdy,noun,c2
1167,paneer,paneer,noun,c2
1168,panini,panini,noun,c2
1169,panir,panir,noun,c2
1170,panna-cotta,panna cotta,noun,c2
1171,pap_1,pap,noun,c2
1172,papaya,papaya,noun,c2
1173,paprika,paprika,noun,c2
1174,paratha,paratha,noun,c2
1175,parmesan,Parmesan,noun,c2
1176,parsley,parsley,noun,c2
1177,parsnip,parsnip,noun,c2
1178,passion-fruit,passion fruit,noun,c2
1179,pasta,pasta,noun,a2
1180,paste_1,paste,noun,c2
1181,pastille,pastille,noun,c2
1182,pastry,pastry,noun,b2
1183,pasty1,pasty,noun,c2
1184,pavlova,pavlova,noun,c2
1185,pawpaw,pawpaw,noun,c2
1186,pea,pea,noun,a2
1187,peach_1,peach,noun,a2
1188,peach-melba,peach Melba,noun,c2
1189,peanut,peanut,noun,b1
1190,peanut-butter,peanut butter,noun,b1
1191,pear,pear,noun,b1
1192,pecan,pecan,noun,c2
1193,pecorino,pecorino,noun,c2
1194,pepper_1,pepper,noun,a1
1195,peppermint,peppermint,noun,c2
1196,persimmon,persimmon,noun,c2
1197,pesto,pesto,noun,c2
1198,petit-four,petit four,noun,c2
1199,pheasant,pheasant,noun,c2
1200,pho,pho,noun,c2
1201,pickle_1,pickle,noun,c2
1202,pie,pie,noun,a2
1203,pigs-in-blankets,pigs in blankets,noun,c2
1204,pineapple,pineapple,noun,b1
1205,pip_1,pip,noun,c2
1206,piri-piri,piri-piri,noun,c2
1207,pistachio,pistachio,noun,c2
1208,pita,pita,noun,c2
1209,pitta,pitta,noun,c2
1210,pizza,pizza,noun,a1
1211,plain-flour,plain flour,noun,c1
1212,plantain,plantain,noun,c2
1213,plant-based,plant-based,adjective,b1
1214,ploughman-s-lunch,ploughman’s lunch,noun,c2
1215,plum_1,plum,noun,c1
1216,polenta,polenta,noun,c2
1217,pomegranate,pomegranate,noun,c2
1218,pomelo,pomelo,noun,c2
1219,pone,pone,noun,c2
1220,popcorn,popcorn,noun,c1
1221,poppadom,poppadom,noun,c2
1222,pork,pork,noun,a2
1223,porridge_1,porridge,noun,c1
1224,potato,potato,noun,a1
1225,pot-cheese,pot cheese,noun,c2
1226,pot-pie,pot pie,noun,c2
1227,poultry,poultry,noun,c1
1228,poutine,poutine,noun,c2
1229,praline,praline,noun,c2
1230,preserve_2,preserve,noun,c2
1231,pretzel,pretzel,noun,c2
1232,prickly-pear,prickly pear,noun,c2
1233,prosciutto,prosciutto,noun,c2
1234,prune_1,prune,noun,c2
1235,pud,pud,noun,c2
1236,pudding,pudding,noun,b2
1237,pulled-pork,pulled pork,noun,c2
1238,pulse_1,pulse,noun,c2
1239,pumpernickel,pumpernickel,noun,c2
1240,pumpkin,pumpkin,noun,c1
1241,puree_1,purée,noun,c2
1242,pate_2,pâté,noun,c2
1243,quark,quark,noun,c2
1244,quesadilla,quesadilla,noun,c2
1245,quiche,quiche,noun,c2
1246,quince,quince,noun,c2
1247,rabbit_1,rabbit,noun,a2
1248,rack_1,rack,noun,c2
1249,radicchio,radicchio,noun,c2
1250,radish,radish,noun,c2
1251,ragout,ragout,noun,c2
1252,raisin,raisin,noun,c1
1253,rambutan,rambutan,noun,c2
1254,rarebit,rarebit,noun,c2
1255,rasher,rasher,noun,c2
1256,raspberry,raspberry,noun,b2
1257,ratatouille,ratatouille,noun,c2
1258,ravioli,ravioli,noun,c2
1259,redcurrant,redcurrant,noun,c2
1260,red-meat,red meat,noun,b1
1261,red-pepper,red pepper,noun,b2
1262,relish_2,relish,noun,c2
1263,rendang,rendang,noun,c2
1264,rhubarb,rhubarb,noun,c2
1265,rib_1,rib,noun,c2
1266,rice,rice,noun,a1
1267,rice-pudding,rice pudding,noun,b2
1268,ricotta,ricotta,noun,c2
1269,rigatoni,rigatoni,noun,c2
1270,risotto,risotto,noun,c2
1271,rissole,rissole,noun,c2
1272,roast_2,roast,noun,b2
1273,rock_1,rock,noun,c2
1274,rock-candy,rock candy,noun,c2
1275,roe,roe,noun,c2
1276,rogan-josh,rogan josh,noun,c2
1277,roll_2,roll,noun,b1
1278,root_1,root,noun,b2
1279,roqueforttm,Roquefort™,noun,c2
1280,rosemary_1,rosemary,noun,c2
1281,roti,roti,noun,c2
1282,rump,rump,noun,c2
1283,runner-bean,runner bean,noun,c2
1284,rusk,rusk,noun,c2
1285,rutabaga,rutabaga,noun,c2
1286,rye,rye,noun,c2
1287,saccharin,saccharin,noun,c2
1288,saffron_1,saffron,noun,c2
1289,sage_1,sage,noun,c2
1290,salad,salad,noun,a1
1291,salad-cream,salad cream,noun,c2
1292,salad-dressing,salad dressing,noun,c1
1293,salami,salami,noun,c2
1294,salmonberry,salmonberry,noun,c2
1295,salsa,salsa,noun,c2
1296,salt_1,salt,noun,a1
1297,sambal,sambal,noun,c2
1298,samphire,samphire,noun,c2
1299,sandwich_1,sandwich,noun,a1
1300,sarnie,sarnie,noun,c2
1301,satay,satay,noun,c2
1302,satsuma,satsuma,noun,c2
1303,sauce,sauce,noun,a2
1304,sauerkraut,sauerkraut,noun,c2
1305,sausage,sausage,noun,a2
1306,sausage-meat,sausage meat,noun,b1
1307,savoury_2,savoury,noun,c1
1308,scallion,scallion,noun,c2
1309,scampi,scampi,noun,c2
1310,schnitzel,schnitzel,noun,c2
1311,scone,scone,noun,c2
1312,scrod,scrod,noun,c2
1313,seafood,seafood,noun,b1
1314,seakale,seakale,noun,c2
1315,segment_1,segment,noun,c2
1316,self-raising-flour,self-raising flour,noun,c1
1317,self-rising-flour,self-rising flour,noun,c1
1318,semolina,semolina,noun,c2
1319,shallot,shallot,noun,c2
1320,shawarma,shawarma,noun,c2
1321,shepherd-s-pie,shepherd’s pie,noun,c2
1322,sherbet,sherbet,noun,c2
1323,shish-kebab,shish kebab,noun,c2
1324,shortbread,shortbread,noun,c2
1325,short-ribs,short ribs,noun,c2
1326,shoulder_1,shoulder,noun,b1
1327,sirloin,sirloin,noun,c2
1328,skin_1,skin,noun,a2
1329,slider,slider,noun,c2
1330,sloe,sloe,noun,c2
1331,sloppy-joe,sloppy joe,noun,c2
1332,soda-bread,soda bread,noun,c2
1333,sorbet,sorbet,noun,c2
1334,sorrel,sorrel,noun,c2
1335,souffle,soufflé,noun,c2
1336,soup_1,soup,noun,a1
1337,sour-cream,sour cream,noun,b2
1338,sourdough,sourdough,noun,c2
1339,souvlaki,souvlaki,noun,c2
1340,soya,soya,noun,c1
1341,soya-bean,soya bean,noun,c1
1342,soy-sauce,soy sauce,noun,c2
1343,spaghetti,spaghetti,noun,b1
1344,spaghetti-bolognese,spaghetti bolognese,noun,c2
1345,spam_1,spam,noun,c2
1346,spare-rib,spare rib,noun,c2
1347,spearmint,spearmint,noun,c2
1348,spice_1,spice,noun,b2
1349,spinach,spinach,noun,c1
1350,sponge_1,sponge,noun,c2
1351,sponge-cake,sponge cake,noun,c2
1352,sponge-pudding,sponge pudding,noun,c2
1353,spotted-dick,spotted dick,noun,c2
1354,spring-onion,spring onion,noun,c2
1355,sprout_2,sprout,noun,c2
1356,spud,spud,noun,c2
1357,star-anise,star anise,noun,c2
1358,star-fruit,star fruit,noun,c2
1359,steak,steak,noun,b1
1360,stem-ginger,stem ginger,noun,c2
1361,stew_1,stew,noun,c1
1362,sticky-rice,sticky rice,noun,c1
1363,sticky-toffee-pudding,sticky toffee pudding,noun,c2
1364,stiltontm,Stilton™,noun,c2
1365,stir-fry_1,stir-fry,noun,c1
1366,stock_1,stock,noun,c2
1367,strawberry,strawberry,noun,a2
1368,string-bean,string bean,noun,c2
1369,string-cheese,string cheese,noun,c2
1370,stroganoff,stroganoff,noun,c2
1371,stuffing,stuffing,noun,c2
1372,succotash,succotash,noun,c2
1373,suet,suet,noun,c2
1374,sugar_1,sugar,noun,a1
1375,sugarplum,sugarplum,noun,c2
1376,sultana,sultana,noun,c2
1377,summer-pudding,summer pudding,noun,c2
1378,sundae,sundae,noun,c2
1379,sushi,sushi,noun,c2
1380,swede_1,swede,noun,c2
1381,sweet_2,sweet,noun,a2
1382,sweet-and-sour,sweet-and-sour,adjective,c2
1383,sweetcorn,sweetcorn,noun,b2
1384,sweet-pepper,sweet pepper,noun,b2
1385,sweet-potato,sweet potato,noun,b2
1386,swiss-chard,Swiss chard,noun,c2
1387,swiss-cheese,Swiss cheese,noun,c1
1388,syllabub,syllabub,noun,c2
1389,syrup,syrup,noun,c1
1390,tabascotm,Tabasco™,noun,c2
1391,tabbouleh,tabbouleh,noun,c2
1392,tabouli,tabouli,noun,c2
1393,taco,taco,noun,c2
1394,taffy_1,taffy,noun,c2
1395,tagliatelle,tagliatelle,noun,c2
1396,tamarind,tamarind,noun,c2
1397,tangelo,tangelo,noun,c2
1398,tangerine_2,tangerine,noun,c2
1399,taramasalata,taramasalata,noun,c2
1400,tarragon,tarragon,noun,c2
1401,tart_1,tart,noun,c1
1402,tartare-sauce,tartare sauce,noun,c2
1403,tayberry,tayberry,noun,c2
1404,tempeh,tempeh,noun,c2
1405,tenderloin,tenderloin,noun,c2
1406,teriyaki,teriyaki,noun,c2
1407,terrine,terrine,noun,c2
1408,thousand-island-dressing,Thousand Island dressing,noun,c2
1409,thyme,thyme,noun,c2
1410,tian,tian,noun,c2
1411,tikka,tikka,noun,c2
1412,tikka-masala,tikka masala,noun,c2
1413,tiramisu,tiramisu,noun,c2
1414,toad-in-the-hole,toad-in-the-hole,noun,c2
1415,toast_1,toast,noun,a2
1416,toffee,toffee,noun,c1
1417,tofu,tofu,noun,c1
1418,tollhouse-cookie,tollhouse cookie,noun,c2
1419,tomato,tomato,noun,a1
1420,tomato-ketchup,tomato ketchup,noun,b2
1421,tortellini,tortellini,noun,c2
1422,tortilla,tortilla,noun,c2
1423,trail-mix,trail mix,noun,c2
1424,treacle,treacle,noun,c2
1425,trifle_1,trifle,noun,c2
1426,truffle,truffle,noun,c2
1427,tunny,tunny,noun,c2
1428,turkey_1,turkey,noun,b1
1429,turkish-delight,Turkish delight,noun,c2
1430,turmeric,turmeric,noun,c2
1431,turnip,turnip,noun,c2
1432,tzatziki,tzatziki,noun,c2
1433,ugali,ugali,noun,c2
1434,vanilla_1,vanilla,noun,c1
1435,variety-meats,variety meats,noun,c2
1436,veal,veal,noun,c1
1437,veg_1,veg,noun,b2
1438,vegetable,vegetable,noun,a1
1439,venison,venison,noun,c2
1440,vermicelli,vermicelli,noun,c2
1441,vindaloo,vindaloo,noun,c2
1442,vinegar,vinegar,noun,b2
1443,wafer,wafer,noun,c2
1444,waffle_1,waffle,noun,c2
1445,wagyu,Wagyu,noun,c2
1446,walnut,walnut,noun,c2
1447,wasabi,wasabi,noun,c2
1448,water-biscuit,water biscuit,noun,c2
1449,watercress,watercress,noun,c2
1450,water-ice,water ice,noun,c2
1451,watermelon,watermelon,noun,b2
1452,wax-bean,wax bean,noun,c2
1453,welsh-rarebit,Welsh rarebit,noun,c2
1454,wheat,wheat,noun,b2
1455,wheatmeal,wheatmeal,noun,c2
1456,white_2,white,noun,b1
1457,white-bread_1,white bread,noun,a1
1458,white-flour,white flour,noun,b1
1459,white-meat,white meat,noun,b1
1460,white-sauce,white sauce,noun,b2
1461,wholemeal,wholemeal,adjective,c1
1462,wiener,wiener,noun,c2
1463,wine-gum,wine gum,noun,c2
1464,wing_1,wing,noun,b1
1465,worcestershire-sauce,Worcestershire sauce,noun,c2
1466,yam,yam,noun,c2
1467,yogurt,yogurt,noun,b1
1468,yolk,yolk,noun,c1
1469,yuzu,yuzu,noun,c2
1470,zucchini,zucchini,noun,b2
