subLink,word,type,level
806,physiotherapist,physiotherapist,noun,c1
807,pilot_1,pilot,noun,a2
808,placement,placement,noun,b2
809,plasterer,plasterer,noun,c2
810,plumber,plumber,noun,b2
811,podiatrist,podiatrist,noun,c2
812,police-constable,police constable,noun,c2
813,policeman,policeman,noun,a1
814,police-officer,police officer,noun,a2
815,policewoman,policewoman,noun,a1
816,politician,politician,noun,b1
817,porter,porter,noun,c1
818,postie,postie,noun,c2
819,postman,postman,noun,b1
820,practice_1,practice,noun,b2
821,practise,practise,verb,b2
822,practitioner,practitioner,noun,c1
823,presenter,presenter,noun,b1
824,president,president,noun,b1
825,principal_2,principal,noun,c1
826,producer,producer,noun,b1
827,profession,profession,noun,b1
828,professional_1,professional,adjective,b1
829,professor,professor,noun,a2
830,programmer,programmer,noun,b1
831,promote,promote,verb,b1
832,promoter,promoter,noun,c1
833,promotion,promotion,noun,b2
834,prostitute_1,prostitute,noun,c2
835,psychiatrist,psychiatrist,noun,c1
836,psychoanalyst,psychoanalyst,noun,c2
837,psychologist,psychologist,noun,b2
838,publican,publican,noun,c2
839,publicist,publicist,noun,c2
840,public-relations,public relations,noun,c1
841,qualified,qualified,adjective,b1
842,quant,quant,noun,c2
843,quantitative-analyst,quantitative analyst,noun,c2
844,rabbi,rabbi,noun,c2
845,radiographer,radiographer,noun,c2
846,real-estate-agent,real estate agent,noun,c1
847,receptionist,receptionist,noun,a2
848,registrar,registrar,noun,c2
849,report-to,report to,phrasal verb,c1
850,representative_1,representative,noun,b2
851,researcher,researcher,noun,a2
852,retire,retire,verb,b1
853,retired,retired,adjective,b1
854,retirement,retirement,noun,b2
855,runner,runner,noun,c2
856,sailor,sailor,noun,b1
857,sales-clerk,sales clerk,noun,c1
858,salesman,salesman,noun,b2
859,salesperson,salesperson,noun,b2
860,saleswoman,saleswoman,noun,b2
861,scientific,scientific,adjective,b1
862,scientist,scientist,noun,a1
863,sculptor,sculptor,noun,c1
864,seasonal,seasonal,adjective,c1
865,secret-agent,secret agent,noun,b1
866,secretarial,secretarial,adjective,c2
867,secretary,secretary,noun,a2
868,security-guard,security guard,noun,b2
869,self-employed,self-employed,adjective,b2
870,self-employment,self-employment,noun,c1
871,senior_1,senior,adjective,b2
872,sergeant,sergeant,noun,c2
873,servant,servant,noun,b1
874,sheepherder,sheepherder,noun,c2
875,shepherd_1,shepherd,noun,c1
876,sheriff,sheriff,noun,c1
877,shipbuilder,shipbuilder,noun,b2
878,shop-assistant,shop assistant,noun,a2
879,shopkeeper,shopkeeper,noun,b2
880,side-hustle,side hustle,noun,c2
881,singer,singer,noun,a1
882,skilled,skilled,adjective,b2
883,smith_1,smith,noun,c2
884,social-worker,social worker,noun,c1
885,soldier_1,soldier,noun,a2
886,solicitor,solicitor,noun,c1
887,songwriter,songwriter,noun,b1
888,specialist_1,specialist,noun,b2
889,spokesman,spokesman,noun,b2
890,sportsman,sportsman,noun,b1
891,sportswoman,sportswoman,noun,b1
892,spy_1,spy,noun,c1
893,staff-writer,staff writer,noun,c2
894,steady_1,steady,adjective,b2
895,steeplejack,steeplejack,noun,c2
896,steward,steward,noun,c1
897,stewardess,stewardess,noun,c1
898,stockbroker,stockbroker,noun,c2
899,stockjobber,stockjobber,noun,c2
900,stonemason,stonemason,noun,c2
901,storekeeper,storekeeper,noun,c2
902,striker,striker,noun,c2
903,structural-engineer,structural engineer,noun,c1
904,stylist,stylist,noun,c1
905,superintendent,superintendent,noun,c2
906,supermodel,supermodel,noun,b1
907,supervise,supervise,verb,c1
908,supervision,supervision,noun,c1
909,supervisor,supervisor,noun,c1
910,supervisory,supervisory,adjective,c2
911,surf-lifesaver,surf lifesaver,noun,c2
912,surgeon,surgeon,noun,b2
913,surveyor,surveyor,noun,c2
914,sweep_2,sweep,noun,c2
915,tailor_1,tailor,noun,b2
916,teacher,teacher,noun,a1
917,technician,technician,noun,b2
918,temp_1,temp,noun,c2
919,temporary,temporary,adjective,b2
920,therapy,therapy,noun,b2
921,title_1,title,noun,b1
922,trader,trader,noun,b1
923,tradesman,tradesman,noun,c1
924,tradeswoman,tradeswoman,noun,c1
925,traffic-warden,traffic warden,noun,c2
926,train_2,train,verb,a2
927,trainee,trainee,noun,b2
928,training,training,noun,a2
929,translator,translator,noun,b1
930,travel-agent,travel agent,noun,b2
931,treasurer,treasurer,noun,c2
932,trustee,trustee,noun,c1
933,turf-accountant,turf accountant,noun,c2
934,tutor_1,tutor,noun,b1
935,typist,typist,noun,c2
936,undertaker,undertaker,noun,c2
937,unpaid,unpaid,adjective,b2
938,unqualified,unqualified,adjective,b1
939,unskilled,unskilled,adjective,b1
940,vet_1,vet,noun,b2
941,veterinarian,veterinarian,noun,c2
942,veterinary-surgeon,veterinary surgeon,noun,c2
943,vicar,vicar,noun,c1
944,vice_2,vice-,combining form,c2
945,vice-president,vice-president,noun,c2
946,vocational,vocational,adjective,c1
947,voluntary_1,voluntary,adjective,b2
948,wage_1,wage,noun,b2
949,waiter,waiter,noun,a1
950,waitress,waitress,noun,b1
951,warden,warden,noun,c2
952,warder,warder,noun,c2
953,well-paid,well paid,adjective,b2
954,window-cleaner,window cleaner,noun,b1
955,window-washer,window washer,noun,b2
956,work_1,work,verb,a1
957,work_2,work,noun,a1
958,workaholic,workaholic,noun,c2
959,working_1,working,adjective,a2
960,workman,workman,noun,b1
961,workmate,workmate,noun,c1
962,work-placement,work placement,noun,b2
963,writer,writer,noun,a1
964,line_1,above the line,idiom,c2
965,account_1,account,noun,b1
966,accountancy,accountancy,noun,c1
967,accountant,accountant,noun,b2
968,accounting,accounting,noun,b2
969,admission,admission,noun,c1
970,adviser,adviser,noun,b1
971,aggregate_1,aggregate,noun,c2
972,aid_1,aid,noun,b2
973,alimony,alimony,noun,c2
974,amount_1,amount,noun,a2
975,annual_1,annual,adjective,b2
976,head_1,a/per head,idiom,c1
977,appeal_1,appeal,noun,b2
978,appreciate,appreciate,verb,c1
979,arrears,arrears,noun,c2
980,asset,asset,noun,b2
981,asset-stripping,asset-stripping,noun,c2
982,atm,ATM,noun,b2
983,auction_1,auction,noun,b2
984,auction_2,auction,verb,b2
985,audit_1,audit,noun,c1
986,audit_2,audit,verb,c1
987,award_1,award,noun,c1
988,back_4,back,verb,b2
989,backing,backing,noun,c1
990,bail_1,bail,noun,c1
991,bailout,bailout,noun,c2
992,balance_1,balance,noun,b1
993,bank_1,bank,noun,a1
994,bank_2,bank,verb,b2
995,bank-account,bank account,noun,b1
996,banker,banker,noun,b2
997,banking,banking,noun,b1
998,bank-machine,bank machine,noun,c2
999,banknote,banknote,noun,a1
1000,bankroll_1,bankroll,verb,c2
1001,bankrupt_1,bankrupt,adjective,c1
1002,bankruptcy,bankruptcy,noun,c1
1003,bank-statement,bank statement,noun,b2
1004,bargain_1,bargain,noun,b2
1005,base-rate,base rate,noun,c2
1006,beg,beg,verb,b2
1007,beggar_1,beggar,noun,b2
1008,arrears,be in arrears,idiom,c2
1009,line_1,below the line,idiom,c2
1010,belt-tightening,belt-tightening,noun,c2
1011,benefit_1,benefit,noun,b2
1012,bet_1,bet,verb,b2
1013,bet_2,bet,noun,b2
1014,betting,betting,noun,b2
1015,billfold,billfold,noun,c2
1016,billion,billion,number,a2
1017,black-market,black market,noun,c2
1018,blank-cheque,blank cheque,noun,c2
1019,blow_1,blow,verb,c2
1020,bomb_1,bomb,noun,c2
1021,bond_1,bond,noun,c2
1022,bonus,bonus,noun,c1
1023,boom_1,boom,noun,c1
1024,boom_2,boom,verb,c1
1025,boom_1,boom and bust,idiom,c2
1026,borrow,borrow,verb,a2
1027,borrower,borrower,noun,b1
1028,borrowing,borrowing,noun,b2
1029,bottom-line,bottom line,noun,c2
1030,bottom-out,bottom out,phrasal verb,c2
1031,bounce-back,bounce back,phrasal verb,c2
1032,bribe_1,bribe,noun,c1
1033,bribe_2,bribe,verb,c1
1034,broke_1,broke,adjective,c1
1035,broker_1,broker,noun,c2
1036,bubble_1,bubble,noun,c2
1037,buck_1,buck,noun,c1
1038,budget_1,budget,noun,b2
1039,budget_2,budget,verb,b2
1040,building-society,building society,noun,c2
1041,bureau-de-change,bureau de change,noun,c2
1042,bust_2,bust,noun,c2
1043,buy_1,buy,verb,a1
1044,buyout,buyout,noun,c2
1045,capital_1,capital,noun,b2
1046,capitalism,capitalism,noun,c1
1047,capital-loss,capital loss,noun,c2
1048,capital-market,capital market,noun,c2
1049,cash_1,cash,noun,a2
1050,cash_2,cash,verb,c1
1051,cashback,cashback,noun,c1
1052,cash-card,cash card,noun,b2
1053,cash-dispenser,cash dispenser,noun,c2
1054,cash_1,cash in hand,idiom,c2
1055,cash-machine,cash machine,noun,b1
1056,cash-starved,cash-starved,adjective,c2
1057,cash-transfer,cash transfer,noun,c1
1058,casino,casino,noun,c1
1059,cent_1,cent,noun,a1
1060,central-bank,central bank,noun,b2
1061,change_1,change,verb,a1
1062,change_2,change,noun,b1
1063,charge_1,charge,noun,b1
1064,charge_2,charge,verb,b1
1065,cheap_1,cheap,adjective,a1
1066,check_2,check,noun,b1
1067,checkbook,checkbook,noun,c2
1068,check-card,check card,noun,c2
1069,checkout,checkout,noun,b2
1070,cheque,cheque,noun,b1
1071,chequebook,chequebook,noun,c2
1072,chequing-account,chequing account,noun,c2
1073,child-maintenance,child maintenance,noun,c2
1074,child-support,child support,noun,b2
1075,chip_1,chip,noun,c2
1076,city,city,noun,c2
1077,clearing-house,clearing house,noun,c2
1078,climb_1,climb,verb,b2
1079,climb_2,climb,noun,c1
1080,coin_1,coin,noun,b1
1081,collapse_1,collapse,verb,b2
1082,collapse_2,collapse,noun,b2
1083,collateral_1,collateral,noun,c2
1084,commercial-bank,commercial bank,noun,c1
1085,commodity,commodity,noun,c1
1086,common-market,common market,noun,c1
1087,concession,concession,noun,c2
1088,consolidate,consolidate,verb,c1
1089,consumer-economy,consumer economy,noun,b2
1090,consumer-spending,consumer spending,noun,c1
1091,contactless,contactless,adjective,c1
1092,contingency,contingency,noun,c2
1093,convertible_1,convertible,adjective,c2
1094,cool-down,cool down,phrasal verb,c2
1095,cooling-off-period,cooling-off period,noun,c2
1096,cool-off,cool off,phrasal verb,c2
1097,corporate-welfare,corporate welfare,noun,c2
1098,cost_1,cost,noun,a1
1099,cost-cutting,cost-cutting,noun,c1
1100,costly,costly,adjective,c1
1101,coupon,coupon,noun,b2
1102,crash_1,crash,noun,b2
1103,crash_2,crash,verb,b2
1104,credit_1,credit,noun,a2
1105,credit_2,credit,verb,b2
1106,credit-agency,credit agency,noun,c2
1107,credit-bureau,credit bureau,noun,c2
1108,credit-card,credit card,noun,a2
1109,credit-score,credit score,noun,c2
1110,crown_1,crown,noun,c2
1111,crunch_1,crunch,noun,c2
1112,cryptocurrency,cryptocurrency,noun,c2
1113,currency,currency,noun,b1
1114,current-account,current account,noun,c1
1115,cut_1,cut,verb,b1
1116,cut_2,cut,noun,b1
1117,cycle_1,cycle,noun,b1
1118,dealing,dealing,noun,c2
1119,dear_1,dear,adjective,c2
1120,debit_1,debit,noun,c1
1121,debit-card,debit card,noun,c1
1122,debt,debt,noun,b2
1123,debt-ceiling,debt ceiling,noun,c2
1124,debt-relief,debt relief,noun,c1
1125,declare,declare,verb,c1
1126,decline_2,decline,noun,b2
1127,decrease_1,decrease,verb,b2
1128,decrease_2,decrease,noun,b2
1129,deficit-spending,deficit spending,noun,c2
1130,deflation,deflation,noun,c2
1131,defund,defund,verb,c2
1132,deposit_1,deposit,noun,c1
1133,deposit_2,deposit,verb,c1
1134,deposit-account,deposit account,noun,c2
1135,depositor,depositor,noun,c2
1136,depreciate,depreciate,verb,c2
1137,depressed,depressed,adjective,c1
1138,depression,depression,noun,c1
1139,deregulate,deregulate,verb,c2
1140,deregulation,deregulation,noun,c2
1141,deregulatory,deregulatory,adjective,c2
1142,devalue,devalue,verb,c2
1143,developing,developing,adjective,b1
1144,development,development,noun,b1
1145,dime,dime,noun,c1
1146,dip_1,dip,verb,c1
1147,dip_2,dip,noun,c2
1148,direct-debit,direct debit,noun,c1
1149,discount_1,discount,noun,b1
1150,discount_2,discount,verb,b2
1151,dive_1,dive,verb,c1
1152,dividend,dividend,noun,c2
1153,dollar,dollar,noun,a1
1154,donate,donate,verb,b1
1155,donation,donation,noun,b2
1156,donor,donor,noun,c1
1157,double-dip_1,double-dip,noun,c2
1158,double-dip-recession,double-dip recession,noun,c2
1159,double-entry-bookkeeping,double-entry bookkeeping,noun,c2
1160,down-payment,down payment,noun,c2
1161,downtrend,downtrend,noun,c2
1162,downturn,downturn,noun,c1
1163,draw_1,draw,verb,c1
1164,drop_2,drop,noun,b2
1165,due_1,due,adjective,b2
1166,duopoly,duopoly,noun,c2
1167,duty,duty,noun,c1
1168,duty-free_1,duty-free,adjective,c1
1169,duty-free_3,duty-free,adverb,c1
1170,earn,earn,verb,a2
1171,earnings,earnings,noun,c1
1172,economic,economic,adjective,b1
1173,economical,economical,adjective,b2
1174,economics,economics,noun,b2
1175,economist,economist,noun,b2
1176,economy,economy,noun,b1
1177,employment,employment,noun,b1
1178,emu_2,EMU,abbreviation,c2
1179,entrepreneurial,entrepreneurial,adjective,c2
1180,entrepreneurship,entrepreneurship,noun,c2
1181,equilibrium,equilibrium,noun,c1
1182,equity_1,equity,noun,c2
1183,euro_1,euro,noun,a1
1184,exchange_1,exchange,noun,b1
1185,exchange_2,exchange,verb,b1
1186,expand,expand,verb,b1
1187,expansionary,expansionary,adjective,c2
1188,expense,expense,noun,b2
1189,expensive,expensive,adjective,a1
1190,export_1,export,noun,b1
1191,export_2,export,verb,b1
1192,extravagant,extravagant,adjective,c1
1193,face-value,face value,noun,c2
1194,fair-trade_1,fair trade,noun,b2
1195,fair-trade_2,fair-trade,adjective,b2
1196,fall_1,fall,verb,a2
1197,fare_1,fare,noun,b2
1198,fee,fee,noun,b2
1199,fiddle_1,fiddle,verb,c2
1200,finance_1,finance,noun,b2
1201,finance_2,finance,verb,b2
1202,financial,financial,adjective,b1
1203,financials,financials,noun,c1
1204,financing,financing,noun,b2
1205,fine_3,fine,noun,c1
1206,fintech,fintech,noun,c2
1207,fiscal,fiscal,adjective,c2
1208,fiscal-cliff,fiscal cliff,noun,c2
1209,fiver,fiver,noun,c2
1210,fixed,fixed,adjective,b1
1211,float_1,float,verb,c2
1212,fluctuate,fluctuate,verb,c1
1213,fluctuation,fluctuation,noun,c1
1214,folding-money,folding money,noun,c2
1215,foreign-direct-investment,foreign direct investment,noun,c2
1216,fortune,fortune,noun,b2
1217,franc,franc,noun,c1
1218,free_1,free,adjective,a2
1219,free-enterprise,free enterprise,noun,c2
1220,free-market,free market,noun,c1
1221,free-trade,free trade,noun,c1
1222,freeze_1,freeze,verb,c1
1223,freeze_2,freeze,noun,c1
1224,fund_1,fund,noun,b2
1225,fund_2,fund,verb,b2
1226,fundraising,fundraising,noun,c1
1227,future_1,future,noun,c2
1228,gamble_1,gamble,verb,c1
1229,gamble_2,gamble,noun,c1
1230,gambling,gambling,noun,c1
1231,game-theory,game theory,noun,c2
1232,gearing,gearing,noun,c2
1233,generous,generous,adjective,b1
1234,gig-economy,gig economy,noun,c2
1235,gilt,gilt,noun,c2
1236,giro,giro,noun,c2
1237,give_1,give,verb,a1
1238,global,global,adjective,b1
1239,globalization,globalization,noun,b2
1240,go-down,go down,phrasal verb,a2
1241,go-up,go up,phrasal verb,a2
1242,grant_2,grant,noun,b2
1243,greed,greed,noun,c1
1244,greedy,greedy,adjective,b2
1245,grow,grow,verb,a1
1246,growth,growth,noun,b1
1247,haggle,haggle,verb,c2
1248,hard-currency,hard currency,noun,c2
1249,hedge-against,hedge against,phrasal verb,c2
1250,heir,heir,noun,c1
1251,heiress,heiress,noun,c1
1252,hoard_1,hoard,noun,c1
1253,hoard_2,hoard,verb,c1
1254,hole-in-the-wall_1,hole in the wall,noun,c2
1255,home-loan,home loan,noun,b2
1256,hyperinflation,hyperinflation,noun,c2
1257,imf,IMF,abbreviation,c2
1258,import_1,import,noun,b1
1259,import_2,import,verb,b1
1260,arrears,in arrears,idiom,c2
1261,incentive,incentive,noun,c1
1262,income,income,noun,b2
1263,income-tax,income tax,noun,c1
1264,increase_1,increase,verb,a2
1265,increase_2,increase,noun,a2
1266,index_1,index,noun,c1
1267,industrialism,industrialism,noun,c2
1268,inflation,inflation,noun,b2
1269,inherit,inherit,verb,b2
1270,initial-public-offering,initial public offering,noun,c2
1271,insider-trading,insider trading,noun,c2
1272,instability,instability,noun,c1
1273,instalment,instalment,noun,c2
1274,insure,insure,verb,c2
1275,interest_1,interest,noun,b1
1276,interventionism,interventionism,noun,c2
1277,interventionist_2,interventionist,adjective,c2
1278,invest,invest,verb,b1
1279,investment,investment,noun,b2
1280,investment-bank,investment bank,noun,c1
1281,invoice_1,invoice,noun,c1
1282,iou,IOU,noun,c2
1283,ipo,IPO,abbreviation,c2
1284,isa1,ISA,noun,c2
1285,laissez-faire_1,laissez-faire,noun,c2
1286,laissez-faire_2,laissez-faire,adjective,c2
1287,launder,launder,verb,c2
1288,lend,lend,verb,a2
1289,lender,lender,noun,b1
1290,lending,lending,noun,b2
1291,level-off,level off,phrasal verb,c1
1292,level-out,level out,phrasal verb,c1
1293,leverage_1,leverage,noun,c2
1294,leveraged-buyout,leveraged buyout,noun,c2
1295,line-item,line item,noun,c2
1296,line-of-credit,line of credit,noun,c2
1297,liquid_2,liquid,adjective,c2
1298,liquidity,liquidity,noun,c2
1299,live-on,live on,phrasal verb,c1
1300,loan_1,loan,noun,b2
1301,lose,lose,verb,a1
1302,loss,loss,noun,b2
1303,lottery,lottery,noun,b2
1304,lump-sum,lump sum,noun,c2
1305,macroeconomic,macroeconomic,adjective,c2
1306,macroeconomics,macroeconomics,noun,c2
1307,maintenance,maintenance,noun,c2
1308,make_1,make,verb,a2
1309,mark_2,mark,noun,c2
1310,market_1,market,noun,b1
1311,market-capitalization,market capitalization,noun,c2
1312,market-economy,market economy,noun,c1
1313,market-forces,market forces,noun,c2
1314,market-segmentation,market segmentation,noun,c2
1315,mean_2,mean,adjective,c2
1316,means,means,noun,c2
1317,mercantilism,mercantilism,noun,c2
1318,merger,merger,noun,c1
1319,micropayment,micropayment,noun,c2
1320,millionaire,millionaire,noun,b1
1321,monetarism,monetarism,noun,c2
1322,money,money,noun,a1
1323,money-transfer,money transfer,noun,c1
1324,monopoly,monopoly,noun,c1
1325,mortgage_1,mortgage,noun,b2
1326,mortgage_2,mortgage,verb,b2
1327,mortgage-bond,mortgage bond,noun,c2
1328,mutual-fund,mutual fund,noun,c2
1329,national-debt,national debt,noun,b2
1330,negative-equity,negative equity,noun,c2
1331,nickel,nickel,noun,c1
1332,note_1,note,noun,b1
1333,nyse,NYSE,abbreviation,c2
1334,oecd,OECD,abbreviation,c2
1335,offshore_1,offshore,adjective,c2
1336,old-age-pension,old-age pension,noun,b2
1337,oligopoly,oligopoly,noun,c2
1338,option_1,option,noun,c2
1339,outspend,outspend,verb,c2
1340,overdraft,overdraft,noun,c1
1341,overdrawn,overdrawn,adjective,c1
1342,overdue,overdue,adjective,c2
1343,overheads,overheads,noun,c2
1344,overheat,overheat,verb,c2
1345,overheated,overheated,adjective,c2
1346,owe,owe,verb,b2
1347,p_1,p,abbreviation,b2
1348,pay_1,pay,verb,a1
1349,pay_2,pay,noun,a2
1350,payable,payable,adjective,c2
1351,pay-as-you-go,pay-as-you-go,adjective,c2
1352,pay-back,pay back,phrasal verb,b2
1353,payday-loan,payday loan,noun,c2
1354,payer,payer,noun,b2
1355,payment,payment,noun,b1
1356,pay-off_1,pay off,phrasal verb,c1
1357,payor,payor,noun,c2
1358,pay-up,pay up,phrasal verb,c2
1359,peak_1,peak,noun,c1
1360,peak_2,peak,verb,c1
1361,peak_3,peak,adjective,c1
1362,penalty,penalty,noun,b2
1363,penny_1,penny,noun,a2
1364,pension1_1,pension,noun,b2
1365,pension-pot,pension pot,noun,c2
1366,per-cent_2,per cent,noun,a2
1367,per-cent_1,per cent,adjective,a2
1368,pin_3,PIN,noun,c2
1369,plateau_1,plateau,noun,c2
1370,plateau_2,plateau,verb,c2
1371,plummet,plummet,verb,c2
1372,pocket-money,pocket money,noun,b1
1373,poor,poor,adjective,a1
1374,portfolio,portfolio,noun,c1
1375,pound_1,pound,noun,a1
1376,poverty,poverty,noun,b1
1377,predatory-pricing,predatory pricing,noun,c2
1378,prepaid,prepaid,adjective,c1
1379,price_1,price,noun,a1
1380,price_2,price,verb,b2
1381,price-fixing,price-fixing,noun,c1
1382,private-enterprise,private enterprise,noun,c2
1383,privatization,privatization,noun,c1
1384,privatize,privatize,verb,c1
1385,progressive_1,progressive,adjective,c2
1386,public-spending,public spending,noun,b1
1387,purse_1,purse,noun,a2
1388,quarter_1,quarter,noun,c1
1389,quotation,quotation,noun,c1
1390,quote_1,quote,verb,c1
1391,raffle_1,raffle,noun,c2
1392,raise_1,raise,verb,b1
1393,raise_2,raise,noun,b1
1394,ransom_1,ransom,noun,c1
1395,rate_1,rate,noun,b1
1396,receipt,receipt,noun,b1
1397,recession,recession,noun,b2
1398,recovery,recovery,noun,c1
1399,reduce,reduce,verb,a2
1400,reduction,reduction,noun,b2
1401,reflate,reflate,verb,c2
1402,reflation,reflation,noun,c2
1403,reflationary,reflationary,adjective,c2
1404,refund_1,refund,noun,b2
1405,refund_2,refund,verb,b2
1406,regulation_1,regulation,noun,c1
1407,regulator,regulator,noun,c1
1408,relief,relief,noun,b2
1409,rent_1,rent,noun,b1
1410,rent_2,rent,verb,b1
1411,repay,repay,verb,c1
1412,repayment,repayment,noun,c1
1413,reserve_1,reserve,noun,b2
1414,revenue,revenue,noun,b2
1415,revenue-stream,revenue stream,noun,c2
1416,rich,rich,adjective,a1
1417,rise_1,rise,verb,a2
1418,rise_2,rise,noun,b1
1419,risk_1,risk,noun,c2
1420,safe_2,safe,noun,c1
1421,salary,salary,noun,a2
1422,sales-slip,sales slip,noun,b1
1423,save_1,save,verb,a2
1424,saver,saver,noun,b1
1425,saving,saving,noun,b2
1426,savings-account,savings account,noun,c1
1427,savings-bank,savings bank,noun,c1
1428,savings-rate,savings rate,noun,c1
1429,scholarship,scholarship,noun,b2
1430,security,security,noun,c2
1431,sell_1,sell,verb,a1
1432,settle_1,settle,verb,c1
1433,share_3,share,noun,b2
1434,sharing-economy,sharing economy,noun,c1
1435,shilling,shilling,noun,c2
1436,short_1,short,adjective,b2
1437,silent-auction,silent auction,noun,c2
1438,slump_1,slump,verb,c2
1439,slump_2,slump,noun,c2
1440,soar,soar,verb,c1
1441,social-security,social security,noun,c2
1442,sovereign-debt,sovereign debt,noun,c2
1443,spend_1,spend,verb,a1
1444,spending,spending,noun,b1
1445,spiral_3,spiral,verb,c1
1446,spread-betting,spread betting,noun,c2
1447,stable_1,stable,adjective,b2
1448,stagflation,stagflation,noun,c2
1449,stake_1,stake,noun,c2
1450,stake_2,stake,verb,c1
1451,standard-of-living,standard of living,noun,b2
1452,statement_1,statement,noun,b2
1453,the-dow-jones-index,the Dow Jones Index,noun,c2
1454,the-federal-reserve-system,the Federal Reserve System,noun,c2
1455,the-ftse-indextm,the FTSE index™,noun,c2
1456,the-nasdaq,the NASDAQ,noun,c2
1457,the-public-sector,the public sector,noun,c1
1458,the-private-sector,the private sector,noun,c1
1459,the-world-bank,the World Bank,noun,c1
1460,the-financial-times-index,the Financial Times index,noun,c2
1461,steady_1,steady,adjective,b2
1462,steady_3,steady,adverb,b2
1463,sterling_1,sterling,noun,c2
1464,stock_1,stock,noun,c2
1465,stock-exchange,stock exchange,noun,c1
1466,stock-market,stock market,noun,b2
1467,sub-prime,sub-prime,adjective,c2
1468,subsidy,subsidy,noun,c1
1469,sum_1,sum,noun,b2
1470,supply-and-demand,supply and demand,noun,c1
1471,supply-side,supply-side,adjective,c2
1472,support_1,support,verb,b1
1473,sweepstake,sweepstake,noun,c2
1474,dive_2,take a dive,idiom,c2
1475,take-out,take out,phrasal verb,b1
1476,takeover,takeover,noun,c2
1477,takings,takings,noun,c2
1478,tariff,tariff,noun,c1
1479,tax_1,tax,noun,b1
1480,tax_2,tax,verb,b1
1481,taxable,taxable,adjective,c2
1482,taxation,taxation,noun,c1
1483,tax-avoidance,tax avoidance,noun,c2
1484,tax-evasion,tax evasion,noun,c2
1485,tax-free_2,tax-free,adjective,c1
1486,tax-haven,tax haven,noun,c2
1487,tco,TCO,abbreviation,c2
1488,teller,teller,noun,c2
1489,tenner,tenner,noun,c2
1490,bank_1,the Bank of Mum and Dad,idiom,c2
1491,bottom_1,the bottom drops/falls out (of something),idiom,c2
1492,till_2,till,noun,c1
1493,tip_1,tip,noun,b1
1494,tip_2,tip,verb,b1
1495,top-up_2,top-up,noun,c2
1496,trade_1,trade,noun,b1
1497,trade_2,trade,verb,b1
1498,trade-deficit,trade deficit,noun,c2
1499,trading,trading,noun,b2
1500,transfer_1,transfer,verb,b2
1501,traveller-s-cheque,traveller’s cheque,noun,c1
1502,treasurer,treasurer,noun,c2
1503,treasury,treasury,noun,c2
1504,trend_1,trend,noun,b1
1505,trough,trough,noun,c2
1506,uncosted,uncosted,adjective,c1
1507,undercut_1,undercut,verb,c2
1508,underwrite,underwrite,verb,c2
1509,unit-trust,unit trust,noun,c2
1510,unstable,unstable,adjective,b2
1511,upsell_1,upsell,noun,c2
1512,upsell_2,upsell,verb,c2
1513,upselling,upselling,noun,c2
1514,utility_1,utility,noun,c1
1515,valuable,valuable,adjective,b1
1516,valuation,valuation,noun,c2
1517,value_1,value,noun,b1
1518,value_2,value,verb,b2
1519,valueless,valueless,adjective,c2
1520,voucher,voucher,noun,c1
1521,wage_1,wage,noun,b2
1522,wallet,wallet,noun,a2
1523,wall-street,Wall Street,noun,c2
1524,weak,weak,adjective,b1
1525,wealth,wealth,noun,b2
1526,wealthy,wealthy,adjective,b2
1527,welfare,welfare,noun,b2
1528,will_4,will,noun,b2
1529,win_1,win,verb,b1
1530,withdraw,withdraw,verb,b2
1531,withdrawal,withdrawal,noun,c1
1532,worth_1,worth,adjective,b1
1533,worth_2,worth,noun,b1
1534,worthless,worthless,adjective,c1
1535,wto,WTO,abbreviation,c2
1536,yield_1,yield,noun,c1
1537,yield_2,yield,verb,c1
1538,absentee,absentee,noun,c2
1539,achieve,achieve,verb,a2
1540,adjourn,adjourn,verb,c2
1541,adjournment,adjournment,noun,c2
1542,adjourn-to,adjourn to,phrasal verb,c2
1543,agenda,agenda,noun,b2
1544,agm,AGM,noun,c2
1545,aob,AOB,abbreviation,c2
1546,apology,apology,noun,c2
1547,application,application,noun,b1
1548,apply,apply,verb,a2
1549,appoint,appoint,verb,c1
1550,appointment,appointment,noun,b1
1551,arduous,arduous,adjective,c2
1552,attend,attend,verb,a2
1553,attendance,attendance,noun,c1
1554,back-breaking,back-breaking,adjective,c2
1555,job_1,between jobs,idiom,c1
1556,blue-monday,blue Monday,noun,c2
1557,boardroom,boardroom,noun,c1
1558,bonus,bonus,noun,c1
1559,boring,boring,adjective,a1
1560,boss_1,boss,noun,a2
1561,brainstorm_1,brainstorm,verb,b2
1562,brainstorming,brainstorming,noun,b2
1563,break_2,break,noun,a1
1564,breakout_2,breakout,adjective,c2
1565,business,business,noun,a1
1566,call_1,call,verb,b1
1567,candidate,candidate,noun,b1
1568,career_1,career,noun,a1
1569,chair_1,chair,noun,b2
1570,chair_2,chair,verb,b2
1571,challenging,challenging,adjective,b2
1572,clock-in,clock in,phrasal verb,c2
1573,clock-off,clock off,phrasal verb,c2
1574,clock-on,clock on,phrasal verb,c2
1575,clock-out,clock out,phrasal verb,c2
1576,collaborative,collaborative,adjective,c1
1577,colleague,colleague,noun,a2
1578,commence,commence,verb,c1
1579,commission_1,commission,noun,b2
1580,committee,committee,noun,b2
1581,competitive,competitive,adjective,b1
