subLink,word,type,level
819,masa2,masa,noun,c2
820,matchmaker,matchmaker,noun,c2
821,mate_1,mate,noun,b2
822,maternal,maternal,adjective,c2
823,matriarch,matriarch,noun,c2
824,matrilineal,matrilineal,adjective,c2
825,meetup,meetup,noun,c2
826,middle-name,middle name,noun,b1
827,mistress,mistress,noun,c2
828,mixed,mixed,adjective,b2
829,mixed-race,mixed-race,adjective,c1
830,mom,mom,noun,a1
831,momma,momma,noun,a2
832,mommy,mommy,noun,a2
833,monozygotic-twin,monozygotic twin,noun,c2
834,mother_1,mother,noun,a1
835,mother-in-law,mother-in-law,noun,b1
836,multiracial,multiracial,adjective,c2
837,mum_1,mum,noun,a1
838,mummy,mummy,noun,a2
839,name_1,name,noun,a1
840,nan1,nan,noun,c2
841,nana2,nana,noun,c2
842,nanny,nanny,noun,c2
843,near_2,near,adjective,b2
844,neighbour_1,neighbour,noun,a1
845,neighbourly,neighbourly,adjective,c1
846,nephew,nephew,noun,a2
847,next-of-kin,next of kin,noun,c1
848,nickname_1,nickname,noun,b1
849,niece,niece,noun,a2
850,nuclear-family,nuclear family,noun,c1
851,nullity,nullity,noun,c2
852,nee,née,adjective,c2
853,one-parent-family,one-parent family,noun,b2
854,only-child,only child,noun,b1
855,open-marriage,open marriage,noun,c2
856,orphan_1,orphan,noun,c1
857,orphanage,orphanage,noun,c1
858,pa_1,pa,noun,c2
859,pal_1,pal,noun,c2
860,pal-around,pal around,phrasal verb,c2
861,papa,papa,noun,b2
862,parent_1,parent,noun,a1
863,parent_2,parent,verb,c1
864,parenting,parenting,noun,c1
865,parents-in-law,parents-in-law,noun,b1
866,part_2,part,verb,c2
867,partner_1,partner,noun,a2
868,party_1,party,noun,a1
869,passion,passion,noun,b1
870,passionate,passionate,adjective,b2
871,paterfamilias,paterfamilias,noun,c2
872,paternal,paternal,adjective,c2
873,patriarch,patriarch,noun,c2
874,patrilineal,patrilineal,adjective,c2
875,patronymic,patronymic,noun,c2
876,pedigree_1,pedigree,noun,c2
877,pet-name,pet name,noun,c2
878,phupha,phupha,noun,c2
879,pick-up,pick up,phrasal verb,c2
880,pickup_1,pickup,noun,c2
881,platonic,platonic,adjective,c2
882,playmate,playmate,noun,c1
883,plus-one,plus-one,noun,c2
884,polyamory,polyamory,noun,c2
885,prefix_1,prefix,noun,c2
886,related,related,adjective,b1
887,relation,relation,noun,b1
888,relationship,relationship,noun,b1
889,relative_2,relative,noun,b1
890,romance_1,romance,noun,b2
891,romantic_1,romantic,adjective,b1
892,romanticism,romanticism,noun,c2
893,school-friend,school friend,noun,a2
894,second-cousin,second cousin,noun,c2
895,second-name,second name,noun,a2
896,senior_1,senior,adjective,c1
897,separate_2,separate,verb,b1
898,separated,separated,adjective,b1
899,separation,separation,noun,c1
900,set_2,set,noun,c2
901,settlement,settlement,noun,c2
902,shipping,shipping,noun,c2
903,shohar,shohar,noun,c2
904,sibling,sibling,noun,b2
905,sidekick,sidekick,noun,c2
906,significant-other,significant other,noun,c2
907,single-parent-family,single-parent family,noun,b1
908,sister,sister,noun,a1
909,sisterhood,sisterhood,noun,c1
910,sister-in-law,sister-in-law,noun,b1
911,sisterly,sisterly,adjective,c1
912,smitten_1,smitten,adjective,c2
913,sociability,sociability,noun,c1
914,sociable,sociable,adjective,b1
915,socialize,socialize,verb,b2
916,son,son,noun,a1
917,son-in-law,son-in-law,noun,b1
918,soulmate,soulmate,noun,c2
919,speed-dating,speed dating,noun,c2
920,split_1,split,verb,c2
921,step_3,step-,combining form,b2
922,stepbrother,stepbrother,noun,b2
923,stepchild,stepchild,noun,b2
924,stepdaughter,stepdaughter,noun,b2
925,stepfamily,stepfamily,noun,b2
926,stepfather,stepfather,noun,b2
927,stepmother,stepmother,noun,b2
928,step-parent,step-parent,noun,b2
929,stepsister,stepsister,noun,b2
930,stepson,stepson,noun,b2
931,surname,surname,noun,a2
932,surrogate-mother,surrogate mother,noun,c2
933,sweetheart,sweetheart,noun,c1
934,thick_1,thick,adjective,c2
935,tie_2,tie,noun,b2
936,tiger-mother,tiger mother,noun,c2
937,tight-knit,tight-knit,adjective,c1
938,together_1,together,adverb,a1
939,trace_1,trace,verb,b2
940,triplet,triplet,noun,c2
941,twin_1,twin,noun,a2
942,uncle,uncle,noun,a1
943,unfaithful,unfaithful,adjective,c2
944,unrequited,unrequited,adjective,c2
945,valentine,valentine,noun,c1
946,wife,wife,noun,a1
947,young_1,young,adjective,b1
948,abashed,abashed,adjective,c2
949,abhor,abhor,verb,c2
950,abominable,abominable,adjective,c2
951,abominate,abominate,verb,c2
952,absorbed,absorbed,adjective,c1
953,absorption,absorption,noun,c2
954,abuse_1,abuse,noun,c1
955,acrimonious,acrimonious,adjective,c2
956,acrimony,acrimony,noun,c2
957,addict,addict,noun,c1
958,addicted,addicted,adjective,b2
959,adoration,adoration,noun,c2
960,adore,adore,verb,b2
961,adoring,adoring,adjective,c2
962,adrenaline,adrenaline,noun,c1
963,adrift,adrift,adjective,c2
964,affection,affection,noun,c1
965,affectionate,affectionate,adjective,c1
966,aflutter,aflutter,adjective,c2
967,afraid,afraid,adjective,a1
968,aggression,aggression,noun,c1
969,aggressive,aggressive,adjective,b2
970,aghast,aghast,adjective,c2
971,agitate,agitate,verb,c1
972,agitated,agitated,adjective,c1
973,agitation,agitation,noun,c2
974,agog,agog,adjective,c2
975,alarm_1,alarm,noun,b2
976,alarm_2,alarm,verb,b2
977,alarmed,alarmed,adjective,b2
978,alone,alone,adjective,b1
979,amaze,amaze,verb,b1
980,amazed,amazed,adjective,b1
981,amazement,amazement,noun,b2
982,amorous,amorous,adjective,c2
983,amour,amour,noun,c2
984,amusement,amusement,noun,b2
985,anger_1,anger,noun,b2
986,anger_2,anger,verb,b2
987,angrily,angrily,adverb,b1
988,angry,angry,adjective,a1
989,annoy,annoy,verb,b1
990,annoyance,annoyance,noun,c1
991,annoyed,annoyed,adjective,b1
992,annoying,annoying,adjective,b1
993,antagonism,antagonism,noun,c2
994,antagonize,antagonize,verb,c2
995,anxiety,anxiety,noun,b2
996,anxious,anxious,adjective,b2
997,apathy,apathy,noun,c2
998,apoplectic,apoplectic,adjective,c2
999,appalled,appalled,adjective,c1
1000,apprehension,apprehension,noun,c2
1001,apprehensive,apprehensive,adjective,c1
1002,approval,approval,noun,b2
1003,ardour,ardour,noun,c2
1004,argue,argue,verb,a2
1005,argument,argument,noun,a2
1006,ashamed,ashamed,adjective,b2
1007,punch_3,(as) pleased/proud as Punch,idiom,c2
1008,sick_1,(as) sick as a parrot,idiom,c2
1009,astonish,astonish,verb,b2
1010,astonished,astonished,adjective,b2
1011,astonishment,astonishment,noun,c1
1012,astound,astound,verb,c1
1013,astounded,astounded,adjective,c1
1014,attraction,attraction,noun,b1
1015,awkward,awkward,adjective,b2
1016,bad_1,bad,adjective,b1
1017,bashful,bashful,adjective,c2
1018,nerve_1,be a bag/bundle of nerves,idiom,c2
1019,beam_2,beam,verb,c2
1020,wit,be at your wits’ end,idiom,c2
1021,shadow_1,be frightened/nervous/scared of your own shadow,idiom,c2
1022,rile,be/get (all) riled up,idiom,c2
1023,steam_3,be/get (all) steamed up (about/over something),idiom,c2
1024,belong,belong,verb,b1
1025,lost_1,be lost for words,idiom,c1
1026,edge_1,be on edge,idiom,c2
1027,tenterhooks,(be) on tenterhooks,idiom,c2
1028,bereft,bereft,adjective,c2
1029,berserk,berserk,adjective,c2
1030,witless,be scared/bored witless,idiom,c2
1031,besotted,besotted,adjective,c2
1032,starve,be starving (for something),idiom,c2
1033,aback,be taken aback (by somebody/something),idiom,c2
1034,tickle_1,be tickled pink,idiom,c2
1035,bitter_1,bitter,adjective,b2
1036,blanch,blanch,verb,c2
1037,blaze-up,blaze up,phrasal verb,c2
1038,blazing,blazing,adjective,c2
1039,bleary,bleary,adjective,c2
1040,bleary-eyed,bleary-eyed,adjective,c2
1041,blench,blench,verb,c2
1042,blindside,blindside,verb,c2
1043,blissful,blissful,adjective,c2
1044,blithe,blithe,adjective,c2
1045,bloom_2,bloom,verb,c2
1046,blow_1,blow a fuse,idiom,c2
1047,sock_1,blow/knock somebody’s socks off,idiom,c2
1048,blow-up_2,blow-up,noun,c2
1049,blow-up_1,blow up,phrasal verb,c2
1050,blue_1,blue,adjective,c2
1051,blush_1,blush,verb,c1
1052,body-blow,body blow,noun,c2
1053,boggle,boggle,verb,c2
1054,boil_1,boil,verb,c2
1055,boil-over,boil over,phrasal verb,c2
1056,boil-up,boil up,phrasal verb,c2
1057,bore_1,bore,verb,c1
1058,bore_2,bore,noun,c1
1059,bored,bored,adjective,a1
1060,boredom,boredom,noun,b2
1061,bowl-over,bowl over,phrasal verb,c2
1062,brain-dead,brain-dead,adjective,c2
1063,break_1,break,verb,c2
1064,breathtaking,breathtaking,adjective,b2
1065,bristle_2,bristle,verb,c2
1066,broken_1,broken,adjective,c1
1067,broken-heart,broken heart,noun,c1
1068,broken-hearted,broken-hearted,adjective,c1
1069,brood_1,brood,verb,c2
1070,broody,broody,adjective,c2
1071,bum_2,bum,verb,c2
1072,bust-up_2,bust-up,noun,c2
1073,buzz_2,buzz,noun,c1
1074,caper_2,caper,verb,c2
1075,capture_1,capture,verb,b2
1076,care_2,care,verb,a2
1077,careworn,careworn,adjective,c2
1078,carry_1,carry a torch for somebody,idiom,c2
1079,balance_1,(catch/throw somebody) off balance,idiom,c2
1080,chafe,chafe,verb,c2
1081,chagrin,chagrin,noun,c2
1082,channel_1,channel,noun,c1
1083,chatter_1,chatter,verb,c2
1084,cheerful,cheerful,adjective,b1
1085,cheery,cheery,adjective,c2
1086,chill_1,chill,noun,c2
1087,choked,choked,adjective,c2
1088,choleric,choleric,adjective,c2
1089,chuffed,chuffed,adjective,c2
1090,chug_1,chug,verb,c2
1091,churn_1,churn,verb,c2
1092,cloud_2,cloud,verb,c2
1093,cold-sweat,cold sweat,noun,c2
1094,alive,come alive,idiom,c1
1095,complain,complain,verb,a2
1096,condole,condole,verb,c2
1097,confess,confess,verb,b2
1098,confession,confession,noun,c1
1099,confound,confound,verb,c2
1100,confrontational,confrontational,adjective,c2
1101,conscience-stricken,conscience-stricken,adjective,c2
1102,consternation,consternation,noun,c2
1103,contempt,contempt,noun,c1
1104,contemptuous,contemptuous,adjective,c1
1105,content2_1,content,adjective,c1
1106,controversial,controversial,adjective,b2
1107,cool_1,cool,adjective,b2
1108,cowed,cowed,adjective,c2
1109,cower,cower,verb,c2
1110,cranky,cranky,adjective,c2
1111,crazy_1,crazy,adjective,a2
1112,creepy,creepy,adjective,c2
1113,crestfallen,crestfallen,adjective,c2
1114,cringe,cringe,verb,c2
1115,cringeworthy,cringeworthy,adjective,c2
1116,cross_3,cross,adjective,c2
1117,crotchety,crotchety,adjective,c2
1118,crumple,crumple,verb,c2
1119,cry_1,cry,verb,a2
1120,curdle,curdle,verb,c2
1121,curious,curious,adjective,b2
1122,dead-beat,dead beat,adjective,c2
1123,dejected,dejected,adjective,c2
1124,dejection,dejection,noun,c2
1125,delighted,delighted,adjective,b2
1126,delirious,delirious,adjective,c2
1127,demolish,demolish,verb,c2
1128,depressed,depressed,adjective,b2
1129,depressing,depressing,adjective,b2
1130,depression,depression,noun,b2
1131,desire_1,desire,noun,b2
1132,desolate_1,desolate,adjective,c1
1133,desolation,desolation,noun,c2
1134,despair_1,despair,noun,c1
1135,despair_2,despair,verb,c1
1136,desperate,desperate,adjective,b2
1137,desperation,desperation,noun,c2
1138,despondency,despondency,noun,c2
1139,despondent,despondent,adjective,c2
1140,detest,detest,verb,c1
1141,devastate,devastate,verb,c1
1142,devoted,devoted,adjective,c1
1143,devotion,devotion,noun,c1
1144,devour,devour,verb,c1
1145,diffidence,diffidence,noun,c2
1146,diffident,diffident,adjective,c2
1147,disappoint,disappoint,verb,b2
1148,disappointed,disappointed,adjective,b1
1149,disappointing,disappointing,adjective,b1
1150,disappointment,disappointment,noun,b2
1151,disapproval,disapproval,noun,c1
1152,discomfit,discomfit,verb,c2
1153,discomfiture,discomfiture,noun,c2
1154,discomfort_2,discomfort,verb,c1
1155,disconcert,disconcert,verb,c2
1156,disconcerted,disconcerted,adjective,c2
1157,disconcerting,disconcerting,adjective,c2
1158,disconsolate,disconsolate,adjective,c2
1159,discontent,discontent,noun,c1
1160,discontented,discontented,adjective,c1
1161,disgrace_2,disgrace,verb,c2
1162,disgraceful,disgraceful,adjective,c2
1163,disgruntled,disgruntled,adjective,c2
1164,disgust_1,disgust,noun,c1
1165,disgust_2,disgust,verb,c2
1166,disgusted,disgusted,adjective,c1
1167,disgusting,disgusting,adjective,b2
1168,disillusioned,disillusioned,adjective,c1
1169,disinterested,disinterested,adjective,c2
1170,dismay_1,dismay,noun,c2
1171,dismay_2,dismay,verb,c2
1172,distress_1,distress,noun,c1
1173,distress_2,distress,verb,c1
1174,distressed,distressed,adjective,c1
1175,distressing,distressing,adjective,c1
1176,disturbed,disturbed,adjective,c1
1177,dog-tired,dog-tired,adjective,c2
1178,doldrums,doldrums,noun,c2
1179,doleful,doleful,adjective,c2
1180,dote-on,dote on,phrasal verb,c2
1181,dote-upon,dote upon,phrasal verb,c2
1182,doting,doting,adjective,c2
1183,down_3,down,verb,c2
1184,down_4,down,adjective,b2
1185,downcast,downcast,adjective,c2
1186,downer,downer,noun,c2
1187,downhearted,downhearted,adjective,c2
1188,dumps,down in the dumps,idiom,c2
1189,mouth_1,down in the mouth,idiom,c2
1190,drab,drab,adjective,c2
1191,drag_2,drag,noun,c2
1192,drained,drained,adjective,c2
1193,dread_1,dread,verb,c1
1194,dread_2,dread,noun,c1
1195,dreaded,dreaded,adjective,c2
1196,dreadful,dreadful,adjective,b2
1197,dreary,dreary,adjective,c2
1198,droop_1,droop,verb,c2
1199,drowsy,drowsy,adjective,c2
1200,dry_1,dry,adjective,c2
1201,dull_1,dull,adjective,b2
1202,dumbfound,dumbfound,verb,c2
1203,dumbfounded,dumbfounded,adjective,c2
1204,eager,eager,adjective,c1
1205,eagerness,eagerness,noun,c1
1206,eco-anxiety,eco-anxiety,noun,c1
1207,ecstatic,ecstatic,adjective,c1
1208,edgy,edgy,adjective,c2
1209,effervescent,effervescent,adjective,c2
1210,ejaculation,ejaculation,noun,c2
1211,elated,elated,adjective,c2
1212,electric_1,electric,adjective,c2
1213,electrify,electrify,verb,c2
1214,embarrassed,embarrassed,adjective,b1
1215,embarrassing,embarrassing,adjective,b1
1216,embarrassment,embarrassment,noun,c1
1217,embitter,embitter,verb,c2
1218,embittered,embittered,adjective,c2
1219,emotion,emotion,noun,b1
1220,emotional,emotional,adjective,b2
1221,empathetic,empathetic,adjective,c2
1222,empathetically,empathetically,adverb,c2
1223,emptiness,emptiness,noun,c2
1224,empty_2,empty,adjective,b2
1225,enamoured,enamoured,adjective,c2
1226,enchant,enchant,verb,c2
1227,engrossed,engrossed,adjective,c2
1228,enjoy,enjoy,verb,a2
1229,enjoyment,enjoyment,noun,b2
1230,enrage,enrage,verb,c2
1231,enthuse,enthuse,verb,c2
1232,enthusiasm,enthusiasm,noun,b2
1233,enthusiast,enthusiast,noun,c1
1234,envy_1,envy,noun,c1
1235,envy_2,envy,verb,c1
1236,exasperated,exasperated,adjective,c2
1237,excitable,excitable,adjective,c2
1238,excite,excite,verb,c1
1239,excited,excited,adjective,b2
1240,excitement,excitement,noun,b1
1241,exclamatory,exclamatory,adjective,c2
1242,exhausted,exhausted,adjective,b1
1243,exhausting,exhausting,adjective,b2
1244,exhaustion,exhaustion,noun,c1
1245,exhilarate,exhilarate,verb,c2
1246,exhilarated,exhilarated,adjective,c2
1247,exhilaration,exhilaration,noun,c2
1248,explode,explode,verb,c2
1249,explosive_1,explosive,adjective,c2
1250,exult,exult,verb,c2
1251,exultant,exultant,adjective,c2
1252,fail_1,fail,verb,c1
1253,faintness,faintness,noun,c2
1254,fall-for,fall for,phrasal verb,c1
1255,famished,famished,adjective,c2
1256,fancy_1,fancy,verb,b1
1257,pleased,far from pleased,idiom,c2
1258,fascinated,fascinated,adjective,b2
1259,fascination,fascination,noun,c1
1260,fatigue,fatigue,noun,c1
1261,fatigued,fatigued,adjective,c2
1262,fear_2,fear,verb,b1
1263,fear-for,fear for,phrasal verb,c1
1264,fearful,fearful,adjective,b2
1265,fearsome,fearsome,adjective,c2
1266,febrile,febrile,adjective,c2
1267,fed-up,fed up,adjective,b1
1268,feel_1,feel,linking verb,a1
1269,feel_1,feel good,idiom,a2
1270,feel-good,feel-good,adjective,b2
1271,feeling,feeling,noun,a1
1272,fidget_1,fidget,verb,c2
1273,fidgety,fidgety,adjective,c2
1274,fierce,fierce,adjective,c1
1275,fiery,fiery,adjective,c2
1276,fire_2,fire,verb,c2
1277,flabbergasted,flabbergasted,adjective,c2
1278,flap_2,flap,verb,c2
1279,flare_1,flare,verb,c2
1280,flare-up_2,flare-up,noun,c2
1281,flare-up_1,flare up,phrasal verb,c2
1282,flattering,flattering,adjective,c2
1283,flinch,flinch,verb,c2
1284,flinch-from,flinch from,phrasal verb,c2
1285,flinch-from-doing,flinch from doing,phrasal verb,c2
1286,flip_1,flip,verb,c2
1287,flip_1,flip your lid,idiom,c2
1288,air_1,float/walk on air,idiom,c2
1289,floor_2,floor,verb,c2
1290,flop_1,flop,verb,c2
1291,flourish_1,flourish,verb,c1
1292,flush_1,flush,verb,c2
1293,flush_2,flush,noun,c2
1294,fluster_2,fluster,noun,c2
1295,flutter_1,flutter,verb,c2
1296,flutter_2,flutter,noun,c2
1297,fly_1,"fly into a rage, temper, etc.",idiom,c2
1298,fly_1,fly off the handle,idiom,c2
1299,foam_2,foam at the mouth,idiom,c2
1300,fomo,FOMO,abbreviation,c2
1301,fond,fond,adjective,c1
1302,foolish,foolish,adjective,c1
1303,fear_1,for fear of something/of doing something,idiom,c1
1304,forlorn,forlorn,adjective,c2
1305,frantic,frantic,adjective,c1
1306,frazzled,frazzled,adjective,c2
1307,freak_3,freak,verb,c2
1308,freeze_1,freeze your blood,idiom,c2
1309,fret_1,fret,verb,c2
1310,fretful,fretful,adjective,c2
1311,fright,fright,noun,c1
1312,frightened,frightened,adjective,b1
1313,frisson,frisson,noun,c2
1314,frozen_1,frozen,adjective,c1
1315,frustrate,frustrate,verb,c1
1316,frustrated,frustrated,adjective,c1
1317,fulfil,fulfil,verb,b2
1318,fulfilled,fulfilled,adjective,c1
1319,fume,fume,verb,c2
1320,fun_1,fun,noun,a1
1321,furious,furious,adjective,b2
1322,fury,fury,noun,c1
1323,gall_2,gall,verb,c2
1324,galling,galling,adjective,c2
1325,galvanize,galvanize,verb,c2
1326,gasp_1,gasp,verb,c1
1327,cold_1,get/have cold feet,idiom,c2
1328,hots,get/have the hots for somebody,idiom,c2
1329,gibber,gibber,verb,c2
1330,giddy,giddy,adjective,c2
1331,creep_2,give somebody the creeps,idiom,c2
1332,heart_1,give your heart to somebody,idiom,c2
1333,glad,glad,adjective,b1
1334,gladden,gladden,verb,c2
1335,glare_1,glare,verb,c1
1336,glare_2,glare,noun,c1
1337,glaze_1,glaze,verb,c2
1338,glee,glee,noun,c2
1339,gleeful,gleeful,adjective,c2
1340,gloom,gloom,noun,c1
1341,gloomy,gloomy,adjective,c1
1342,glow_1,glow,verb,c2
1343,glow_2,glow,noun,c2
1344,glower_2,glower,verb,c2
1345,rivet_2,glued/riveted/rooted to the spot,idiom,c2
1346,spot_1,glued/riveted/rooted to the spot,idiom,c2
1347,glum,glum,adjective,c2
1348,gnash,gnash your teeth,idiom,c2
1349,gnaw-at,gnaw at,phrasal verb,c2
1350,ballistic,go ballistic,idiom,c2
1351,banana,go bananas,idiom,c2
1352,gobble,gobble,verb,c2
1353,gobsmacked,gobsmacked,adjective,c2
1354,goggle,goggle,verb,c2
1355,goggle-eyed,goggle-eyed,adjective,c2
1356,hot_1,go hot and cold,idiom,c2
1357,go_1,go off on one,idiom,c2
1358,go-on,go on,phrasal verb,c1
1359,goose-pimples,goose pimples,noun,c2
1360,gorge_2,gorge,verb,c2
1361,spare_1,go spare,idiom,c2
1362,roof_1,go through the roof,idiom,c2
1363,grab_1,grab,verb,c2
1364,grateful,grateful,adjective,b1
1365,gratitude,gratitude,noun,c1
1366,grave1_2,grave,adjective,c2
1367,greed,greed,noun,c1
1368,greedy,greedy,adjective,b2
1369,grief-stricken,grief-stricken,adjective,c2
1370,grieve,grieve,verb,c2
1371,groggy,groggy,adjective,c2
1372,gross-out_2,gross-out,noun,c2
1373,gross-out_3,gross-out,adjective,c2
1374,grudge_1,grudge,noun,c2
1375,guilt_1,guilt,noun,c1
1376,guilty,guilty,adjective,b1
1377,gutted,gutted,adjective,c2
1378,guzzle,guzzle,verb,c2
1379,hacked-off,hacked off,adjective,c2
1380,hang-up_2,hang-up,noun,c2
1381,happiness,happiness,noun,b1
1382,happy,happy,adjective,a1
1383,happy-place,happy place,noun,c2
1384,harp-on,harp on,phrasal verb,c2
1385,hate_1,hate,verb,a1
1386,hate_2,hate,noun,b1
1387,hatred,hatred,noun,c1
1388,temper_1,have a quick/short temper,idiom,c2
1389,thing,have a thing for somebody/something,idiom,c2
1390,bad_1,have got it bad,idiom,c2
1391,hysterics,have hysterics,idiom,c2
1392,head_1,head over heels in love,idiom,c2
1393,heady,heady,adjective,c2
1394,heart_1,heart,noun,b1
1395,heartache,heartache,noun,c2
1396,heartbreak,heartbreak,noun,c2
1397,heartbreaking,heartbreaking,adjective,c2
1398,heartbroken,heartbroken,adjective,c1
1399,heart-rending,heart-rending,adjective,c2
1400,heartsick,heartsick,adjective,c2
1401,heaven,heaven,noun,b2
1402,het-up,het up,adjective,c2
1403,highly-strung,highly strung,adjective,c2
1404,hit_1,hit the roof,idiom,c2
1405,nerve_1,hit/touch/strike a (raw/sensitive) nerve,idiom,c2
1406,homesick,homesick,adjective,b2
1407,homesickness,homesickness,noun,c1
1408,honor_1,honor,noun,b2
1409,honour_1,honour,noun,b2
1410,hook_1,hook,noun,c2
1411,hope_1,hope,verb,a1
1412,hope_2,hope,noun,a2
1413,hopping_2,hopping mad,idiom,c2
1414,horrified,horrified,adjective,c1
1415,horrify,horrify,verb,b2
1416,horrifying,horrifying,adjective,c1
1417,horror,horror,noun,b1
1418,horror-struck,horror-struck,adjective,c2
1419,hostile,hostile,adjective,c1
1420,hostility,hostility,noun,c1
1421,hot_1,hot,adjective,c1
1422,hot-blooded,hot-blooded,adjective,c2
1423,hot-tempered,hot-tempered,adjective,c2
1424,hot_1,hot under the collar,idiom,c2
1425,huff_1,huff,verb,c2
1426,puff_1,huff and puff,idiom,c2
1427,humdrum,humdrum,adjective,c2
1428,humiliate,humiliate,verb,c1
1429,humiliating,humiliating,adjective,c1
1430,humiliation,humiliation,noun,c1
1431,hunger_1,hunger,noun,b2
1432,hungry,hungry,adjective,a1
1433,hunted,hunted,adjective,c2
1434,hurt_1,hurt,verb,b2
1435,hyped-up,hyped up,adjective,c2
1436,hyper_1,hyper,adjective,c2
1437,hyperventilate,hyperventilate,verb,c2
1438,hysteria,hysteria,noun,c1
1439,hysterics,hysterics,noun,c2
1440,idol,idol,noun,c1
1441,idolatrous,idolatrous,adjective,c2
1442,idolatry,idolatry,noun,c2
1443,idolize,idolize,verb,c2
1444,idyll,idyll,noun,c2
1445,ignominious,ignominious,adjective,c2
1446,ignominy,ignominy,noun,c2
1447,ill-tempered,ill-tempered,adjective,c2
1448,illuminate,illuminate,verb,c2
1449,illumine,illumine,verb,c2
1450,spin_2,in a (flat) spin,idiom,c2
1451,huff_2,in a huff,idiom,c2
1452,incense_2,incense,verb,c2
1453,incensed,incensed,adjective,c2
1454,inconsolable,inconsolable,adjective,c2
1455,indignant,indignant,adjective,c2
1456,indignation,indignation,noun,c2
1457,indignity,indignity,noun,c2
1458,infatuated,infatuated,adjective,c2
1459,infatuation,infatuation,noun,c2
1460,fear_1,in fear of your life,idiom,c2
1461,inflamed,inflamed,adjective,c2
1462,infuriate,infuriate,verb,c1
1463,infuriating,infuriating,adjective,c1
1464,heart_1,in good heart,idiom,c2
1465,inhibited,inhibited,adjective,c2
1466,inhibition,inhibition,noun,c2
1467,inquisitive,inquisitive,adjective,c1
1468,insecure,insecure,adjective,c1
1469,insecurity,insecurity,noun,c1
1470,seventh_1,in seventh heaven,idiom,c2
1471,interest_1,interest,noun,a1
1472,intimidated,intimidated,adjective,c2
1473,intoxicated,intoxicated,adjective,c2
1474,intoxicating,intoxicating,adjective,c2
1475,intrigue_1,intrigue,verb,c1
1476,intrigued,intrigued,adjective,c1
1477,invective,invective,noun,c2
1478,irascibility,irascibility,noun,c2
1479,irascible,irascible,adjective,c2
1480,irate,irate,adjective,c2
1481,irrepressible,irrepressible,adjective,c2
1482,irritate,irritate,verb,c1
1483,irritated,irritated,adjective,b2
1484,isolation,isolation,noun,c1
1485,jaunty,jaunty,adjective,c2
1486,jealous,jealous,adjective,b1
1487,jealousy,jealousy,noun,b2
1488,jitters,jitters,noun,c2
1489,jittery,jittery,adjective,c2
1490,jolt_2,jolt,noun,c2
1491,jomo,JOMO,abbreviation,c2
1492,joy,joy,noun,b2
1493,joyful,joyful,adjective,c1
1494,joyous,joyous,adjective,c2
1495,jump_1,jump,verb,b1
1496,jumpy,jumpy,adjective,c2
1497,keen_1,keen,adjective,b1
1498,keyed-up,keyed up,adjective,c2
1499,kick-off_1,kick off,phrasal verb,c2
1500,knock_1,knock,verb,c2
1501,knock_1,knock somebody sideways,idiom,c2
1502,knot_2,knot,verb,c2
1503,lament_1,lament,verb,c2
1504,lash_1,lash,verb,c2
1505,laugh_1,laugh,verb,a1
1506,laugh_2,laugh,noun,a1
1507,livid,livid,adjective,c2
1508,loathe,loathe,verb,c1
1509,loathsome,loathsome,adjective,c2
1510,loneliness,loneliness,noun,c1
1511,lonely,lonely,adjective,b1
1512,loner,loner,noun,c2
1513,lonesome_1,lonesome,adjective,c2
1514,longing_1,longing,noun,c2
1515,small_1,look/feel small,idiom,c2
1516,heart_1,lose your heart (to somebody/something),idiom,c2
1517,rag_1,lose your rag,idiom,c2
1518,lovable,lovable,adjective,c1
1519,love_1,love,noun,a1
1520,love_2,love,verb,a1
1521,loved-up,loved-up,adjective,c2
1522,loveless,loveless,adjective,c1
1523,lovelorn,lovelorn,adjective,c2
1524,lovesick,lovesick,adjective,c2
1525,lovey-dovey,lovey-dovey,adjective,c2
1526,loving,loving,adjective,c1
1527,lugubrious,lugubrious,adjective,c2
1528,lukewarm,lukewarm,adjective,c2
1529,lurch_1,lurch,verb,c2
1530,lurve,lurve,noun,c2
1531,lust_1,lust,noun,c2
1532,mad_1,mad,adjective,b1
1533,madden,madden,verb,c2
1534,maddening,maddening,adjective,c2
1535,sick_1,make somebody sick,idiom,c2
1536,blood_1,make somebody’s blood boil,idiom,c2
1537,blood_1,make somebody’s blood run cold,idiom,c2
1538,day,make somebody’s day,idiom,c1
1539,toe_1,make somebody’s toes curl,idiom,c2
1540,flesh_1,make your flesh creep,idiom,c2
1541,skin_1,make your skin crawl,idiom,c2
1542,manic,manic,adjective,c2
1543,marvel_2,marvel,verb,c1
1544,melancholy_1,melancholy,noun,c2
1545,melancholy_2,melancholy,adjective,c2
1546,mellow_1,mellow,adjective,c2
1547,melting,melting,adjective,c2
1548,menace_1,menace,noun,c2
1549,merriment,merriment,noun,c2
1550,merry,merry,adjective,c1
1551,messed-up,messed-up,adjective,c2
1552,miffed,miffed,adjective,c2
1553,mind-numbing,mind-numbing,adjective,c2
1554,miserable,miserable,adjective,b2
1555,misery,misery,noun,c1
1556,monotonous,monotonous,adjective,c1
1557,monotony,monotony,noun,c2
1558,mood,mood,noun,b2
1559,moody,moody,adjective,b2
1560,moon-about,moon about,phrasal verb,c2
1561,moon-around,moon around,phrasal verb,c2
1562,moonstruck,moonstruck,adjective,c2
1563,morose,morose,adjective,c2
