subLink,word,type,level
787,spam_2,spam,verb,b2
788,spammer,spammer,noun,c1
789,spamming,spamming,noun,c2
790,spammy,spammy,adjective,c1
791,speakerphone,speakerphone,noun,c2
792,speed-dial_1,speed dial,noun,c2
793,spoof_2,spoof,verb,c2
794,spoofing,spoofing,noun,c2
795,the-white-pages,the white pages,noun,c2
796,storefront,storefront,noun,c2
797,subject-line,subject line,noun,b2
798,surf_2,surf,verb,b1
799,surfer,surfer,noun,b2
800,surfing,surfing,noun,b2
801,switchboard,switchboard,noun,c2
802,system-operator,system operator,noun,b2
803,telebanking,telebanking,noun,c2
804,teleconference_1,teleconference,verb,c1
805,teleconference_2,teleconference,noun,c1
806,teleconferencing,teleconferencing,noun,c1
807,telegraph_1,telegraph,noun,c1
808,telegraph_2,telegraph,verb,c1
809,telegraph-pole,telegraph pole,noun,c2
810,telephone_1,telephone,noun,a1
811,telephone_2,telephone,verb,a1
812,telephone-banking,telephone banking,noun,b1
813,telephone-booth,telephone booth,noun,c2
814,telephone-box,telephone box,noun,b1
815,telephone-call,telephone call,noun,a1
816,telephone-kiosk,telephone kiosk,noun,c1
817,telephone-number,telephone number,noun,a1
818,telephonist,telephonist,noun,c2
819,teleprinter,teleprinter,noun,c2
820,telesales,telesales,noun,c2
821,teleshopping,teleshopping,noun,c2
822,teletypewriter,teletypewriter,noun,c2
823,telex_1,telex,noun,c2
824,telex_2,telex,verb,c2
825,text_1,text,noun,a1
826,text_2,text,verb,a2
827,text-message_1,text message,noun,a1
828,text-message_2,text-message,verb,b1
829,text-messaging,text-messaging,noun,b1
830,thread_1,thread,noun,c1
831,timeline,timeline,noun,b2
832,tl-dr,TL;DR,abbreviation,c2
833,toll_1,toll,noun,c2
834,trace_1,trace,verb,b2
835,troll_1,troll,noun,c2
836,troll_2,troll,verb,c2
837,tweet_1,tweet,noun,b1
838,tweet_2,tweet,verb,b1
839,twitter_1,twitter,verb,b2
840,twittertm,Twitter™,noun,b1
841,unblock,unblock,verb,c1
842,unboxing,unboxing,noun,c2
843,unlisted,unlisted,adjective,c2
844,unlock,unlock,verb,c2
845,unmute,unmute,verb,c2
846,unsubscribe,unsubscribe,verb,c2
847,usenet,Usenet,noun,c2
848,user-group,user group,noun,b1
849,videophone,videophone,noun,c2
850,videotelephony,videotelephony,noun,c2
851,viral-marketing,viral marketing,noun,c2
852,visit_1,visit,verb,a1
853,visit_2,visit,noun,a1
854,vle,VLE,noun,c2
855,vlog_1,vlog,verb,c1
856,vlog_2,vlog,noun,c1
857,vlogger,vlogger,noun,c1
858,vlogging,vlogging,noun,c1
859,voicemail,voicemail,noun,b1
860,voice-message,voice message,noun,b1
861,webcast,webcast,noun,c2
862,web-chat,web chat,noun,b2
863,weblog,weblog,noun,c1
864,website,website,noun,a1
865,wrap_2,wrap,noun,c2
866,yellow-pagestm,Yellow Pages™,noun,c2
867,youtuber,YouTuber,noun,b2
868,youtubetm,YouTube™,noun,b1
